episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,828,207,89.95,7783.900000000001
210,58,153,91.33,8308.900000000005
215,51,152,91.58999999999999,9826.900000000005
220,45,147,91.56,8884.900000000007
225,52,145,92.38000000000001,10149.900000000009
230,48,145,92.44,10031.900000000007
235,35,143,90.91,8374.900000000001
240,27,138,90.07000000000001,7059.899999999998
245,25,134,91.13,8502.900000000003
250,27,139,92.08,9521.900000000014
255,29,126,92.07,9285.900000000005
260,33,110,89.35,6865.9
265,22,117,92.45,10250.900000000005
270,28,108,90.63,7659.9
275,20,108,90.44,7829.899999999999
280,17,108,89.92,7010.9
285,20,98,90.8,7747.9000000000015
290,21,96,90.8,8112.9000000000015
295,16,98,89.44,7023.900000000001
300,11,82,89.99,7094.900000000001
305,11,77,89.44,6597.9
310,8,78,90.68,8193.9
315,8,74,90.02,7505.899999999999
320,9,66,90.39,7637.899999999998
325,12,64,90.15,7394.9000000000015
330,15,58,90.33999999999999,8013.9000000000015
335,8,50,89.66000000000001,6942.900000000001
340,9,60,89.59,7252.899999999999
345,9,55,90.05,7279.900000000001
350,10,53,89.6,7059.900000000001
355,13,55,90.64,7927.900000000001
360,10,60,90.2,7650.9
365,13,44,90.73,8236.900000000001
370,12,27,89.8,7355.899999999999
375,11,44,90.60000000000001,7869.900000000001
380,6,35,89.42999999999999,6778.9
385,9,24,89.2,6639.900000000001
390,9,37,90.22,7887.9
395,12,53,90.58,7932.899999999998
400,8,44,90.97,8295.900000000001
405,6,19,89.77,6866.900000000001
410,6,16,89.5,6826.9
415,5,16,90.17,7639.9
420,12,31,89.79,7097.899999999999
425,14,36,90.11,7602.9
430,7,27,89.71,6959.9
435,5,22,88.54,5917.9000000000015
440,7,24,89.02,6623.9
445,2,12,90.46000000000001,7966.900000000001
450,7,13,90.31,7836.9
455,7,12,89.39,6703.9000000000015
460,4,11,90.14,7579.9
465,6,21,88.66,6094.900000000003
470,7,13,89.19,6641.900000000001
475,7,9,88.83000000000001,6226.900000000002
480,5,6,89.38,6858.900000000001
485,10,13,89.88,7481.9
490,10,16,89.05999999999999,6520.900000000002
495,6,11,89.98,7382.9
500,7,12,89.99,7400.899999999999
505,6,9,89.39,6863.9
510,4,9,88.96,6351.900000000002
515,2,14,90.1,7382.9
520,4,15,89.81,7305.900000000001
525,6,8,89.42,6901.900000000001
530,8,11,89.7,7221.9000000000015
535,8,10,90.7,8214.900000000001
540,8,13,90.01,7659.9
545,6,11,90.27,7791.899999999999
550,5,10,89.86,7472.9
555,5,11,89.95,7480.9
560,7,17,89.16,6567.9
565,7,15,88.76,6302.900000000001
570,6,9,89.69,7162.900000000001
575,4,5,89.64999999999999,7192.9000000000015
580,6,8,90.19,7733.900000000001
585,4,2,90.24000000000001,7820.9000000000015
590,3,1,89.58,7075.899999999998
595,8,12,89.60000000000001,7093.899999999999
600,6,11,89.71,7265.899999999999
605,3,5,89.86,7459.9
610,5,5,89.16999999999999,6763.900000000001
615,8,6,89.53999999999999,7218.9
620,8,4,89.39999999999999,7001.9
625,7,5,89.31,6770.9000000000015
630,2,9,89.55,7033.9
635,4,14,89.26,6778.900000000001
640,4,13,89.60000000000001,7124.899999999999
645,3,5,89.46,6935.900000000001
650,3,4,89.71,7239.900000000001
655,1,3,89.61,7117.9
660,4,1,89.53,7041.900000000001
665,5,2,89.88,7320.9
670,4,3,90.15,7677.9
675,5,12,90.68,8296.900000000003
680,10,16,89.24000000000001,6669.900000000001
685,1,1,89.99,7440.9
690,3,2,90.22,7687.899999999999
695,2,0,90.17,7631.899999999999
700,5,0,89.32,6811.900000000001
705,7,2,88.88,6349.900000000001
710,2,5,89.65,7095.9
715,1,3,89.61,7114.900000000001
720,3,2,88.75,6211.9000000000015
725,3,2,89.14999999999999,6630.900000000001
730,4,1,89.1,6573.900000000001
735,2,3,89.15,6582.9
740,3,0,89.06,6517.900000000001
745,1,0,89.89,7344.9
750,2,3,89.17,6665.9
755,2,0,89.13,6633.900000000001
760,1,0,89.04,6543.9
765,2,0,88.92,6412.9000000000015
770,3,2,89.28999999999999,6883.9000000000015
775,3,3,89.16000000000001,6841.9
780,2,0,88.98,6670.9
785,2,0,89.58,7263.9000000000015
790,1,0,89.16,6853.9000000000015
795,2,0,89.23,6945.900000000001
800,1,0,88.97,6666.900000000001
805,1,0,89.69,7403.900000000001
810,2,0,89.14,6850.9000000000015
815,1,0,89.18,6893.900000000001
820,1,0,88.92,6610.900000000001
825,1,0,89.63000000000001,7335.900000000001
830,2,0,89.1,6850.9000000000015
835,2,0,89.18,6893.900000000001
840,2,0,88.87,6609.900000000001
845,2,0,89.63000000000001,7335.900000000001
850,2,0,89.1,6850.9000000000015
855,2,0,89.18,6893.900000000001
860,2,0,88.87,6609.900000000001
865,2,0,89.63000000000001,7335.900000000001
870,2,0,89.1,6850.9000000000015
875,2,0,89.18,6893.900000000001
880,2,0,88.87,6609.900000000001
885,2,0,89.63000000000001,7335.900000000001
890,2,0,89.1,6850.9000000000015
895,2,0,89.18,6893.900000000001
900,2,0,88.87,6609.900000000001
905,2,0,89.63000000000001,7335.900000000001
910,2,0,89.1,6850.9000000000015
915,2,0,89.18,6893.900000000001
920,2,0,88.87,6609.900000000001
925,2,0,89.63000000000001,7335.900000000001
930,2,0,89.1,6850.9000000000015
935,2,0,89.18,6893.900000000001
940,2,0,88.87,6609.900000000001
945,2,0,89.63000000000001,7335.900000000001
950,2,0,89.1,6850.9000000000015
955,2,0,89.18,6893.900000000001
960,2,0,88.87,6609.900000000001
965,2,0,89.63000000000001,7335.900000000001
970,2,0,89.1,6850.9000000000015
975,2,0,89.18,6893.900000000001
980,2,0,88.87,6609.900000000001
985,2,0,89.63000000000001,7335.900000000001
990,2,0,89.1,6850.9000000000015
995,2,0,89.18,6893.900000000001
1000,2,0,88.87,6609.900000000001
1005,2,0,89.63000000000001,7335.900000000001
1010,0,0,89.63000000000001,7335.900000000001
1015,0,0,89.63000000000001,7335.900000000001
1020,0,0,89.63000000000001,7335.900000000001
1025,0,0,89.63000000000001,7335.900000000001
1030,0,0,89.63000000000001,7335.900000000001
1035,0,0,89.63000000000001,7335.900000000001
1040,0,0,89.63000000000001,7335.900000000001
1045,0,0,89.63000000000001,7335.900000000001
1050,0,0,89.63000000000001,7335.900000000001
1055,0,0,89.63000000000001,7335.900000000001
1060,0,0,89.63000000000001,7335.900000000001
1065,0,0,89.63000000000001,7335.900000000001
1070,0,0,89.63000000000001,7335.900000000001
1075,0,0,89.63000000000001,7335.900000000001
1080,0,0,89.63000000000001,7335.900000000001
1085,0,0,89.63000000000001,7335.900000000001
1090,0,0,89.63000000000001,7335.900000000001
1095,0,0,89.63000000000001,7335.900000000001
1100,0,0,89.63000000000001,7335.900000000001
