episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,180,120,93.47,4636.299999999999
210,14,82,90.6,3756.300000000001
215,9,87,92.43,3923.300000000001
220,15,88,93.72,4593.3
225,10,81,92.91,4758.299999999998
230,9,79,94.33999999999999,4429.299999999999
235,10,78,90.03,3426.300000000001
240,8,83,93.36,4752.299999999998
245,7,69,92.7,4233.3
250,6,83,90.78,3733.300000000001
255,5,72,92.54,4056.3
260,4,62,90.4,3828.300000000001
265,4,68,90.10000000000001,3350.300000000001
270,5,65,93.24,4159.299999999999
275,9,61,92.37,4001.300000000001
280,11,49,91.86,3753.3
285,4,52,92.61999999999999,4097.3
290,5,50,94.38,4308.3
295,5,49,91.07,3326.300000000001
300,3,42,90.61999999999999,3452.300000000001
305,5,37,92.24,3877.300000000001
310,5,42,93.61,4261.299999999999
315,1,35,91.03999999999999,3375.3
320,2,25,93.16000000000001,4095.3
325,2,34,93.36,4154.299999999999
330,1,28,93.0,3949.300000000001
335,4,23,91.38000000000001,3663.300000000001
340,3,30,93.07,4198.299999999999
345,2,25,91.18,3420.300000000001
350,5,30,93.94,4428.299999999999
355,5,31,92.64999999999999,3832.3
360,6,29,91.98,3793.3
365,7,22,93.35000000000001,4646.299999999998
370,7,8,92.15,3950.3
375,2,14,91.82,3749.300000000001
380,3,13,94.49,4637.299999999998
385,3,15,92.52000000000001,3970.3
390,2,20,91.67,3818.300000000001
395,2,17,93.82000000000001,4313.299999999999
400,2,14,93.74,4466.299999999999
405,3,8,94.22,4507.299999999999
410,4,13,92.58,4002.3
415,1,10,91.6,3756.300000000001
420,4,6,93.08000000000001,4187.3
425,3,8,94.6,4485.299999999998
430,5,8,91.1,3563.3
435,3,2,93.11,4090.3
440,5,3,93.02999999999999,4140.3
445,2,0,91.98,3800.300000000001
450,1,4,92.16999999999999,3781.300000000001
455,4,5,93.07,4227.299999999999
460,3,1,91.11999999999999,3571.300000000001
465,2,6,92.72999999999999,4073.3
470,1,12,92.00999999999999,3757.300000000001
475,1,7,92.51,4024.300000000001
480,1,3,91.79,3761.300000000001
485,1,6,91.81,3832.300000000001
490,2,6,94.11999999999999,4440.299999999999
495,2,3,92.51,4024.300000000001
500,2,10,91.28,3695.300000000001
505,2,12,92.49000000000001,3989.300000000001
510,2,4,90.98,3532.300000000001
515,2,2,93.08,4151.299999999999
520,2,7,92.04,3756.300000000001
525,4,8,92.81,4110.299999999999
530,4,10,93.50999999999999,4171.299999999999
535,4,16,90.97,3790.300000000001
540,3,13,93.46000000000001,4255.299999999999
545,3,1,93.76,4314.299999999999
550,3,1,94.64999999999999,4515.299999999999
555,5,4,92.28,3891.300000000001
560,4,1,94.96000000000001,4729.299999999998
565,3,0,93.04,4127.300000000001
570,2,2,92.44000000000001,3942.300000000001
575,4,1,93.78,4422.299999999999
580,3,9,92.48,4075.3
585,4,10,97.35000000000001,5437.299999999998
590,5,2,93.04,4114.3
595,1,5,93.25,4180.299999999999
600,0,3,93.19,4154.3
605,3,3,93.36999999999999,4195.3
610,1,1,93.72,4292.3
615,2,8,93.39999999999999,4119.3
620,3,8,92.81,4018.300000000001
625,3,1,92.46000000000001,3945.300000000001
630,1,1,91.87,3769.300000000001
635,1,0,92.78999999999999,4093.300000000001
640,2,1,93.19,4249.299999999999
645,1,0,93.17999999999999,4246.299999999999
650,3,1,93.49,4315.299999999999
655,3,3,93.84,4396.299999999999
660,3,2,93.79,4492.299999999999
665,2,1,92.81,4171.300000000001
670,2,0,93.12,4300.299999999999
675,1,0,93.05,4253.299999999999
680,0,0,93.05,4253.299999999999
685,2,1,93.01,4213.299999999999
690,2,0,93.14,4298.299999999999
695,0,0,93.14,4298.299999999999
700,2,2,93.17,4352.299999999999
705,0,0,93.17,4352.299999999999
710,1,2,93.02000000000001,4275.299999999999
715,2,2,92.91,4215.299999999999
720,0,0,92.91,4215.299999999999
725,1,0,92.82000000000001,4190.3
730,2,2,93.0,4225.299999999999
735,1,1,93.57000000000001,4389.299999999999
740,1,1,93.51,4391.299999999999
745,5,1,93.23,4344.299999999999
750,3,0,93.02,4239.299999999999
755,1,0,92.94,4241.299999999999
760,1,0,93.44,4357.299999999999
765,3,0,93.0,4245.299999999999
770,1,0,93.06,4243.299999999999
775,1,0,93.02,4247.299999999999
780,2,0,93.0,4245.299999999999
785,1,0,92.92,4239.299999999999
790,2,0,93.06,4243.299999999999
795,2,0,92.92,4239.299999999999
800,2,0,93.06,4243.299999999999
805,2,0,92.92,4239.299999999999
810,2,0,93.06,4243.299999999999
815,2,0,92.92,4239.299999999999
820,2,0,93.06,4243.299999999999
825,2,0,92.92,4239.299999999999
830,2,0,93.06,4243.299999999999
835,2,0,92.92,4239.299999999999
840,2,0,93.06,4243.299999999999
845,2,0,92.92,4239.299999999999
850,2,0,93.06,4243.299999999999
855,2,0,92.92,4239.299999999999
860,2,0,93.06,4243.299999999999
865,2,0,92.92,4239.299999999999
870,2,0,93.06,4243.299999999999
875,2,0,92.92,4239.299999999999
880,2,0,93.06,4243.299999999999
885,2,0,92.92,4239.299999999999
890,2,0,93.06,4243.299999999999
895,2,0,92.92,4239.299999999999
900,2,0,93.06,4243.299999999999
905,2,0,92.92,4239.299999999999
910,2,0,93.06,4243.299999999999
915,2,0,92.92,4239.299999999999
920,2,0,93.06,4243.299999999999
925,2,0,92.92,4239.299999999999
930,2,0,93.06,4243.299999999999
935,2,0,92.92,4239.299999999999
940,2,0,93.06,4243.299999999999
945,2,0,92.92,4239.299999999999
950,2,0,93.06,4243.299999999999
955,2,0,92.92,4239.299999999999
960,2,0,93.06,4243.299999999999
965,2,0,92.92,4239.299999999999
970,2,0,93.06,4243.299999999999
975,2,0,92.92,4239.299999999999
980,2,0,93.06,4243.299999999999
985,2,0,92.92,4239.299999999999
990,2,0,93.06,4243.299999999999
995,2,0,92.92,4239.299999999999
1000,2,0,93.06,4243.299999999999
1005,2,83,90.12,2478.300000000001
1010,1,0,90.04,2478.300000000001
1015,3,0,90.53,2582.300000000001
1020,2,0,90.22000000000001,2534.3
1025,3,0,90.27,2504.3
1030,1,0,90.52,2557.300000000001
1035,1,0,90.48,2569.300000000001
1040,3,0,90.46000000000001,2573.300000000001
1045,1,0,90.38,2529.3
1050,2,0,90.28,2496.300000000001
1055,1,0,90.94,2718.3
1060,2,0,90.79,2725.300000000001
1065,5,0,90.17,2383.3
1070,3,0,90.89999999999999,2569.3
1075,0,0,90.89999999999999,2569.3
1080,4,0,91.63,2773.300000000001
1085,2,0,91.5,2741.300000000001
1090,1,0,88.88,1959.3
1095,1,0,91.27,2649.300000000001
1100,2,0,89.94,2279.3
