episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,300,200,89.82,7779.400000000001
210,21,150,92.08,8565.4
215,24,147,90.0,6894.4
220,21,150,91.46000000000001,8409.4
225,17,135,89.33999999999999,7274.400000000001
230,15,127,89.86,7511.4
235,12,132,89.03,6715.4
240,11,140,90.75999999999999,8125.399999999999
245,6,131,90.36,7845.400000000001
250,11,109,91.76,8659.4
255,10,119,91.13,8268.400000000001
260,11,106,89.65,7406.4000000000015
265,12,111,91.6,8271.400000000001
270,11,97,91.13,8352.400000000001
275,10,95,91.13,8088.400000000001
280,13,100,91.31,7938.400000000001
285,10,91,90.39,7762.399999999999
290,8,89,90.6,7754.4000000000015
295,3,76,89.05000000000001,7518.4
300,4,64,89.78,7629.400000000001
305,3,70,89.44000000000001,7622.399999999999
310,3,70,91.32,8231.4
315,2,62,90.32000000000001,7607.400000000001
320,4,79,89.23,7030.399999999999
325,5,59,91.14,8416.400000000001
330,11,57,92.76,9053.4
335,3,53,90.02,7761.400000000001
340,4,45,90.33,8142.400000000001
345,4,50,89.74,7210.400000000001
350,3,39,90.9,8024.4000000000015
355,4,42,90.34,7858.4000000000015
360,5,41,91.60000000000001,8512.4
365,1,29,90.48,8011.4000000000015
370,1,37,91.46,8448.4
375,3,45,90.66,7937.400000000001
380,8,29,88.45,6898.400000000001
385,7,27,88.82,7203.400000000001
390,5,22,89.61,7430.4000000000015
395,6,28,89.77,7720.400000000001
400,10,29,90.23,7725.4000000000015
405,5,43,92.22000000000001,8911.399999999998
410,2,22,90.7,8061.4000000000015
415,1,10,89.16,7268.400000000001
420,1,10,89.97999999999999,7550.4000000000015
425,4,9,89.39999999999999,7365.400000000001
430,3,13,90.08,7592.4000000000015
435,1,10,89.85,7654.4000000000015
440,2,20,90.83,8045.400000000001
445,4,17,89.11,7199.400000000001
450,5,16,90.31,7845.4000000000015
455,1,11,89.92,7583.400000000001
460,2,5,90.86,8114.399999999999
465,3,3,89.73,7483.4000000000015
470,2,2,89.36,7293.4
475,3,8,89.82,7371.400000000001
480,2,4,89.11999999999999,7105.4000000000015
485,3,10,89.81,7505.400000000001
490,1,6,88.99,7109.4000000000015
495,0,3,89.05,7140.4000000000015
500,0,3,89.5,7401.4000000000015
505,1,3,88.47999999999999,6875.4
510,1,2,88.49,6937.400000000001
515,1,0,88.96,7207.4000000000015
520,2,6,90.11,7679.4000000000015
525,1,8,89.11,7514.400000000001
530,3,13,89.6,7583.4000000000015
535,2,9,89.71,7450.4000000000015
540,0,2,90.02,7648.4000000000015
545,0,0,90.02,7648.4000000000015
550,0,2,88.95,7040.400000000001
555,2,6,89.63,7497.4000000000015
560,1,4,89.64,7529.4000000000015
565,2,3,89.44,7387.400000000001
570,1,3,89.06,7185.399999999999
575,3,4,89.47999999999999,7420.400000000001
580,3,5,90.03999999999999,7606.400000000001
585,3,1,90.07000000000001,7620.400000000001
590,1,2,89.58999999999999,7365.4000000000015
595,3,5,90.28,7751.400000000001
600,7,5,89.98,7806.400000000001
605,4,5,90.14999999999999,7876.4000000000015
610,2,4,90.32,8001.400000000001
615,1,0,89.03,7347.4000000000015
620,1,6,90.10000000000001,7903.400000000001
625,4,9,90.61,8146.400000000001
630,3,4,89.68,7669.4000000000015
635,2,1,91.55,8612.4
640,4,2,89.41,7564.400000000001
645,2,2,90.16999999999999,7923.400000000001
650,2,0,89.57,7622.4000000000015
655,2,0,91.08,8333.4
660,3,0,89.14,7416.4
665,2,0,90.32,8033.400000000001
670,2,0,89.14,7416.4
675,2,0,90.01,7845.400000000001
680,1,0,90.11,7928.400000000001
685,3,4,90.46000000000001,8022.400000000001
