episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,200,300,94.17,12806.400000000001
210,20,211,92.8,11646.400000000001
215,26,225,94.94999999999999,11754.400000000003
220,16,222,93.62,11450.4
225,19,206,94.15,12650.400000000001
230,19,189,93.07000000000001,10871.400000000001
235,14,200,92.78,11114.400000000001
240,7,198,95.13000000000001,13045.400000000003
245,4,189,92.06,11188.400000000001
250,5,194,93.17999999999999,10937.400000000001
255,5,193,93.37,11530.400000000001
260,3,174,94.6,12354.400000000001
265,3,164,93.8,11777.400000000001
270,2,158,92.11,10556.4
275,2,161,96.04,12929.400000000001
280,1,158,93.66,11876.400000000001
285,2,159,90.86,10350.400000000001
290,1,166,92.23,11550.400000000001
295,2,140,93.60000000000001,11917.4
300,3,154,91.63,10907.400000000001
305,3,131,92.62,11351.400000000001
310,0,123,93.13,11646.4
315,1,138,92.72,10837.400000000001
320,2,126,92.94,11591.400000000001
325,1,117,92.66,11083.400000000001
330,3,108,93.22000000000001,11599.400000000001
335,2,101,94.54,12374.400000000001
340,4,84,92.72,11363.4
345,4,82,91.85000000000001,11021.400000000001
350,3,97,94.78,12174.400000000001
355,2,93,92.2,11287.400000000001
360,2,45,93.3,11586.400000000003
365,3,37,92.97,11402.400000000001
370,2,41,93.39999999999999,11287.4
375,1,68,92.61999999999999,11261.400000000001
380,0,85,93.89,12117.4
385,2,84,92.23,11348.400000000001
390,4,56,94.05,11880.400000000001
395,5,49,93.77000000000001,12319.400000000001
400,3,49,92.68,11298.399999999998
405,1,40,93.44,11878.400000000001
410,1,37,92.39999999999999,11206.400000000001
415,2,38,93.07,11354.4
420,2,61,91.85000000000001,10903.400000000001
425,2,38,92.2,11029.400000000001
430,1,38,93.23,11699.4
435,2,45,93.55,11765.4
440,0,31,92.72999999999999,11344.400000000001
445,1,23,92.08,11084.400000000001
450,1,15,92.16,11055.4
455,1,10,92.51,11201.4
460,1,10,91.77,10903.400000000001
465,1,11,92.24,11075.4
470,1,8,93.08,11493.400000000001
475,2,14,92.83,11392.400000000001
480,3,19,92.8,11262.400000000001
485,2,16,92.23,11184.4
490,1,11,92.1,11033.400000000003
495,1,2,92.01,11020.400000000001
500,1,6,92.36,11176.4
505,1,5,92.53,11265.400000000001
510,1,2,92.65,11332.400000000001
515,2,4,91.33,10704.400000000001
520,3,11,92.08,11138.4
525,1,9,91.63000000000001,10832.400000000001
530,2,2,92.22,11085.400000000001
535,2,3,90.88,10471.4
540,1,2,92.19,11083.400000000003
545,4,2,91.91000000000001,10881.400000000003
550,2,11,91.63,10775.400000000001
555,2,18,93.14999999999999,11653.400000000001
560,1,10,92.24,11044.400000000001
565,1,2,92.22,11119.400000000001
570,3,5,92.89,11416.4
575,4,7,92.17,11090.4
580,1,2,92.10000000000001,11036.4
585,1,2,92.17,11090.4
590,1,6,92.03,10846.400000000001
595,1,6,92.17,11090.4
600,2,5,92.64,11274.4
605,2,2,92.63,11324.4
610,3,4,92.59,11275.400000000001
615,2,1,92.63,11310.4
620,2,1,92.59,11275.400000000001
625,1,1,92.67999999999999,11351.400000000001
630,1,1,92.59,11275.400000000001
635,1,1,92.67999999999999,11351.400000000001
640,1,1,92.59,11275.400000000001
645,1,1,92.67999999999999,11351.400000000001
650,1,1,92.59,11275.400000000001
655,1,1,92.67999999999999,11351.400000000001
660,1,1,92.59,11275.400000000001
665,0,0,92.59,11275.400000000001
670,1,1,92.67999999999999,11351.400000000001
675,1,1,92.59,11275.400000000001
680,1,3,92.80000000000001,11430.4
685,1,4,92.75,11392.4
690,1,2,92.67999999999999,11351.400000000001
695,1,0,92.95,11496.400000000001
700,2,5,92.49,11103.400000000001
705,1,5,92.67999999999999,11351.400000000001
710,1,5,92.49,11103.400000000001
715,1,5,92.67999999999999,11351.400000000001
720,1,5,92.49,11103.400000000001
725,1,5,92.67999999999999,11351.400000000001
730,1,5,92.49,11103.400000000001
735,1,5,92.67999999999999,11351.400000000001
740,1,5,92.49,11103.400000000001
745,1,5,92.67999999999999,11351.400000000001
750,1,5,92.49,11103.400000000001
755,1,15,93.43,11705.400000000001
760,3,21,92.27,11008.400000000001
765,0,0,92.27,11008.400000000001
770,2,1,92.67,11325.4
775,4,1,92.31,11033.4
780,3,6,92.61,11092.4
785,3,0,91.71,10625.400000000001
790,1,0,92.77,11172.4
795,2,0,91.88,10698.400000000001
800,2,0,93.39999999999999,11463.4
805,2,0,91.71,10625.400000000001
810,2,0,93.16,11360.4
815,2,0,92.74,11107.400000000001
820,2,0,92.77,11172.4
825,2,0,91.88,10698.400000000001
830,2,0,93.39999999999999,11463.4
835,2,0,91.71,10625.400000000001
840,2,0,93.16,11360.4
845,2,0,92.74,11107.400000000001
850,2,0,92.77,11172.4
855,2,0,91.88,10698.400000000001
860,2,0,93.39999999999999,11463.4
865,2,0,91.71,10625.400000000001
870,2,0,93.16,11360.4
875,2,0,92.74,11107.400000000001
880,2,0,92.77,11172.4
885,2,0,91.88,10698.400000000001
890,2,0,93.39999999999999,11463.4
895,2,0,91.71,10625.400000000001
900,2,0,93.16,11360.4
905,2,0,92.74,11107.400000000001
910,2,0,92.77,11172.4
915,2,0,91.88,10698.400000000001
920,2,0,93.39999999999999,11463.4
925,2,0,91.71,10625.400000000001
930,2,0,93.16,11360.4
935,2,0,92.74,11107.400000000001
940,2,0,92.77,11172.4
945,2,0,91.88,10698.400000000001
950,2,0,93.39999999999999,11463.4
955,2,0,91.71,10625.400000000001
960,2,0,93.16,11360.4
965,2,0,92.74,11107.400000000001
970,2,0,92.77,11172.4
975,2,0,91.88,10698.400000000001
980,2,0,93.39999999999999,11463.4
