episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,560,140,89.41000000000001,5312.600000000001
210,0,111,90.87,5704.600000000003
215,0,109,89.52,5072.600000000002
220,0,113,88.62,5146.600000000002
225,0,109,88.47,5116.600000000001
230,0,100,90.3,6241.600000000001
235,0,111,89.64,5767.600000000002
240,0,99,90.22,6037.600000000002
245,0,111,89.23,5049.600000000001
250,0,108,88.2,3677.6
255,0,101,89.9,5741.600000000003
260,0,101,89.22999999999999,5405.600000000002
265,0,112,88.51,4294.599999999999
270,0,110,87.95,4743.600000000001
275,0,99,89.31,5155.600000000002
280,0,104,91.2,6665.600000000002
285,0,99,89.17,4754.600000000001
290,0,101,89.57000000000001,5617.600000000003
295,0,100,90.13,6527.600000000002
300,0,114,88.97,4772.600000000002
305,0,100,88.46,4452.600000000001
310,0,114,87.11,4166.5999999999985
315,0,116,89.81,6058.600000000002
320,0,107,90.00999999999999,5684.600000000001
