episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,400,100,87.49,4392.4
210,0,67,87.53,3792.400000000001
215,0,74,87.27,3725.400000000001
220,0,74,86.51,3820.4
225,0,65,86.17,2997.400000000001
230,0,61,88.35,4362.4
235,0,61,85.85,3303.4000000000005
240,0,56,86.66,3681.4
245,0,67,86.85,3426.4000000000005
250,0,59,89.24,4934.400000000001
255,0,57,87.08999999999999,3970.4
260,0,63,86.97,3762.3999999999996
265,0,53,87.65,4038.4
270,0,45,86.80999999999999,3554.4000000000005
275,0,47,86.86,3602.3999999999996
280,0,31,87.87,4111.4
285,0,32,88.02000000000001,4124.400000000001
290,0,38,88.55,4577.4
295,0,31,86.74,3645.4000000000005
300,0,36,87.4,3760.3999999999996
305,0,35,87.72,4049.3999999999996
310,0,23,87.58,3916.3999999999996
315,0,23,86.97999999999999,3847.4
320,0,35,87.72,3902.3999999999996
325,0,25,86.72999999999999,3561.4000000000005
330,0,26,87.16,3942.3999999999996
335,0,18,86.56,3643.400000000001
340,0,17,87.64,4124.4
345,0,23,88.17,4124.4
350,0,18,87.55,3958.4000000000005
355,0,20,88.35,4271.4
360,0,19,86.71,3557.4000000000005
365,0,16,86.53,3491.400000000001
370,0,18,87.78,3995.4
375,0,22,87.78,4058.3999999999996
380,0,19,87.93,4350.4
385,0,10,87.81,4046.3999999999996
390,0,5,88.42999999999999,4509.399999999999
395,0,5,87.8,3993.3999999999996
400,0,5,88.06,4135.4
405,0,13,87.67999999999999,3918.4
410,0,10,87.25,3789.400000000001
415,0,1,88.10000000000001,4200.399999999999
420,0,0,88.10000000000001,4200.399999999999
425,0,1,87.61999999999999,3986.3999999999996
430,0,7,87.3,3875.3999999999996
435,0,6,88.25,4283.4
440,0,4,86.97,3667.4000000000005
445,0,4,87.1,3675.4000000000005
450,0,4,86.72,3621.4000000000005
455,0,3,88.10000000000001,4200.399999999999
460,0,0,88.10000000000001,4200.399999999999
465,0,7,86.15,3275.4000000000005
470,0,7,88.10000000000001,4200.399999999999
475,0,1,88.09,4135.4
480,0,3,88.68,4507.399999999999
485,0,2,88.10000000000001,4200.399999999999
490,0,0,88.10000000000001,4200.399999999999
495,0,0,88.10000000000001,4200.399999999999
500,0,0,88.10000000000001,4200.399999999999
505,0,0,88.10000000000001,4200.399999999999
510,0,1,86.64999999999999,3471.4000000000005
515,0,9,88.15,4214.399999999999
520,0,10,87.89,4116.4
525,0,2,88.10000000000001,4200.399999999999
530,0,2,86.98,3652.4000000000005
535,0,2,88.10000000000001,4200.399999999999
540,0,2,87.77,4057.3999999999996
545,0,2,88.10000000000001,4200.399999999999
550,0,0,88.10000000000001,4200.399999999999
555,0,1,87.94000000000001,4036.3999999999996
560,0,1,88.10000000000001,4200.399999999999
565,0,1,87.7,3989.3999999999996
570,0,1,88.10000000000001,4200.399999999999
575,0,0,88.10000000000001,4200.399999999999
580,0,0,88.10000000000001,4200.399999999999
585,0,0,88.10000000000001,4200.399999999999
590,0,0,88.10000000000001,4200.399999999999
595,0,0,88.10000000000001,4200.399999999999
600,0,0,88.10000000000001,4200.399999999999
605,0,0,88.10000000000001,4200.399999999999
610,0,0,88.10000000000001,4200.399999999999
615,0,0,88.10000000000001,4200.399999999999
620,0,0,88.10000000000001,4200.399999999999
