episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,94.71,17214.9
210,0,302,94.18,15952.900000000001
215,0,303,93.0,15063.900000000001
220,0,290,92.78,14985.900000000001
225,0,292,93.55,15551.9
230,0,290,93.89,15841.899999999998
235,0,278,93.05,15218.900000000001
240,0,265,93.13,15664.9
245,0,240,91.84,13963.899999999998
250,0,239,93.5,15519.899999999998
255,0,235,93.39999999999999,15892.900000000001
260,0,220,91.72999999999999,13764.899999999996
265,0,215,93.22,15787.900000000001
270,0,213,92.47,14732.900000000001
275,0,186,93.67999999999999,16020.900000000001
280,0,175,93.57000000000001,15819.899999999998
285,0,175,92.84,15085.900000000001
290,0,184,94.4,16616.9
295,0,175,93.19,15820.900000000001
300,0,149,93.93,16442.9
305,0,148,92.85000000000001,14590.9
310,0,149,93.75,16131.900000000001
315,0,124,93.69,15897.900000000003
320,0,111,92.97,15614.900000000003
325,0,121,94.42,16840.900000000005
330,0,133,92.99,15266.9
335,0,120,94.42,17167.9
340,0,104,93.2,15408.900000000003
345,0,118,93.06,14987.900000000003
350,0,121,93.11,15713.900000000001
355,0,83,93.28,15461.900000000003
360,0,60,94.06,16514.900000000005
365,0,55,93.0,15384.9
370,0,75,92.61,14796.900000000001
375,0,70,93.57000000000001,15505.900000000003
380,0,61,93.32000000000001,15561.900000000001
385,0,50,93.38,15748.900000000001
390,0,41,94.36,16996.9
395,0,48,93.26,15736.900000000003
400,0,48,93.26,15697.900000000003
405,0,18,93.44,15864.900000000003
410,0,42,92.46000000000001,14695.9
415,0,61,93.75999999999999,15947.900000000003
420,0,56,92.66,14743.9
425,0,26,93.73,16096.9
430,0,33,92.67999999999999,14895.900000000003
435,0,27,92.29,14636.9
440,0,31,93.94,16428.900000000005
445,0,25,93.92,16219.900000000001
450,0,17,92.34,14619.9
455,0,29,92.81,15054.9
460,0,24,94.07,16425.9
465,0,12,93.27,15761.900000000001
470,0,13,94.0,16526.9
475,0,14,93.11,15452.900000000003
480,0,14,92.45,14924.9
485,0,20,93.2,15347.900000000003
490,0,17,93.61999999999999,16002.900000000003
495,0,10,93.83000000000001,16189.900000000001
500,0,11,93.27,15605.900000000003
505,0,4,94.32000000000001,16756.9
510,0,4,94.15,16632.9
515,0,7,94.10000000000001,16556.900000000005
520,0,6,93.93,16322.900000000001
525,0,2,92.94,15347.9
530,0,2,93.01,15426.900000000001
535,0,2,92.67,14994.899999999998
540,0,2,92.69000000000001,15083.9
545,0,6,93.15,15559.900000000001
550,0,5,92.56,14911.899999999998
555,0,13,93.17,15597.900000000003
560,0,17,92.68,15061.900000000001
565,0,4,92.56,14911.899999999998
570,0,0,92.56,14911.899999999998
575,0,0,92.56,14911.899999999998
580,0,2,92.52,14826.899999999998
585,0,2,92.56,14911.899999999998
590,0,0,92.56,14911.899999999998
595,0,0,92.56,14911.899999999998
600,0,0,92.56,14911.899999999998
605,0,0,92.56,14911.899999999998
610,0,1,93.97000000000001,16405.899999999998
615,0,1,92.56,14911.899999999998
620,0,0,92.56,14911.899999999998
625,0,0,92.56,14911.899999999998
630,0,0,92.56,14911.899999999998
635,0,0,92.56,14911.899999999998
640,0,0,92.56,14911.899999999998
645,0,0,92.56,14911.899999999998
650,0,0,92.56,14911.899999999998
655,0,0,92.56,14911.899999999998
660,0,0,92.56,14911.899999999998
665,0,0,92.56,14911.899999999998
670,0,0,92.56,14911.899999999998
675,0,0,92.56,14911.899999999998
680,0,0,92.56,14911.899999999998
685,0,0,92.56,14911.899999999998
690,0,0,92.56,14911.899999999998
695,0,0,92.56,14911.899999999998
700,0,0,92.56,14911.899999999998
705,0,0,92.56,14911.899999999998
710,0,0,92.56,14911.899999999998
715,0,0,92.56,14911.899999999998
720,0,0,92.56,14911.899999999998
725,0,1,92.93,15276.9
730,0,1,92.56,14911.899999999998
735,0,0,92.56,14911.899999999998
740,0,0,92.56,14911.899999999998
745,0,0,92.56,14911.899999999998
750,0,0,92.56,14911.899999999998
755,0,0,92.56,14911.899999999998
760,0,0,92.56,14911.899999999998
765,0,0,92.56,14911.899999999998
770,0,0,92.56,14911.899999999998
775,0,0,92.56,14911.899999999998
780,0,0,92.56,14911.899999999998
785,0,0,92.56,14911.899999999998
790,0,0,92.56,14911.899999999998
795,0,0,92.56,14911.899999999998
800,0,0,92.56,14911.899999999998
805,0,0,92.56,14911.899999999998
810,0,0,92.56,14911.899999999998
815,0,0,92.56,14911.899999999998
820,0,0,92.56,14911.899999999998
825,0,0,92.56,14911.899999999998
830,0,0,92.56,14911.899999999998
835,0,0,92.56,14911.899999999998
840,0,0,92.56,14911.899999999998
845,0,0,92.56,14911.899999999998
850,0,0,92.56,14911.899999999998
855,0,0,92.56,14911.899999999998
860,0,0,92.56,14911.899999999998
865,0,0,92.56,14911.899999999998
870,0,0,92.56,14911.899999999998
875,0,0,92.56,14911.899999999998
880,0,0,92.56,14911.899999999998
885,0,0,92.56,14911.899999999998
890,0,0,92.56,14911.899999999998
895,0,0,92.56,14911.899999999998
900,0,0,92.56,14911.899999999998
905,0,0,92.56,14911.899999999998
910,0,0,92.56,14911.899999999998
915,0,0,92.56,14911.899999999998
920,0,0,92.56,14911.899999999998
925,0,0,92.56,14911.899999999998
930,0,0,92.56,14911.899999999998
935,0,0,92.56,14911.899999999998
