episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,420,280,93.8,11931.600000000006
210,53,201,94.53,12453.600000000002
215,43,204,92.38,10787.600000000006
220,34,212,92.02,10705.600000000006
225,34,207,93.7,11952.60000000001
230,33,190,92.66,10742.600000000006
235,27,191,92.77,10827.60000000001
240,25,183,93.78999999999999,11199.60000000001
245,20,159,92.89,10917.600000000004
250,19,166,93.32000000000001,10669.600000000006
255,26,158,93.27,11116.600000000008
260,18,163,91.66999999999999,9042.600000000002
265,14,138,91.47,9440.600000000004
270,14,140,91.92,9700.600000000006
275,8,138,92.45,10690.600000000006
280,9,159,93.0,11692.60000000001
285,15,133,93.86,11297.600000000004
290,8,120,91.61,9459.600000000004
295,12,115,93.31,10645.600000000008
300,13,111,93.62,10712.600000000004
305,11,106,92.14,9949.600000000002
310,12,109,90.65,8951.600000000004
315,7,84,92.5,10360.600000000006
320,9,69,91.78,9986.600000000004
325,9,75,91.69000000000001,9763.600000000004
330,9,82,92.56,10405.600000000008
335,7,89,91.92999999999999,9597.600000000004
340,8,73,92.42,10140.600000000008
345,10,70,92.4,9948.600000000006
350,14,83,91.89999999999999,9736.600000000006
355,11,64,92.29,9839.600000000004
360,12,58,91.78999999999999,9788.600000000004
365,9,48,92.57000000000001,10337.600000000006
370,9,48,91.75,9810.600000000004
375,7,47,92.27,10133.600000000008
380,8,62,91.31,9340.600000000004
385,4,57,92.11999999999999,9541.600000000006
390,5,50,92.28999999999999,10267.600000000008
395,7,54,91.88000000000001,9437.600000000004
400,7,42,91.56,9380.600000000004
405,7,25,91.37,9266.600000000004
410,4,24,91.36000000000001,9340.600000000004
415,6,19,92.59,10001.600000000006
420,2,27,92.21,9748.600000000006
425,2,29,91.28999999999999,9143.600000000004
430,4,21,91.38000000000001,8997.600000000006
435,2,21,92.52,10173.600000000008
440,3,9,91.45,9254.600000000004
445,2,9,90.9,9149.600000000006
450,2,6,91.69,9756.600000000006
455,4,8,92.22999999999999,10016.600000000006
460,8,19,92.16,10145.600000000006
465,7,23,91.15,9183.600000000002
470,6,18,91.11,9184.600000000006
475,1,7,91.09,9125.600000000002
480,3,10,92.08000000000001,9856.600000000006
485,3,8,92.45,10133.600000000004
490,4,8,91.14,9352.600000000002
495,6,17,90.79,9110.600000000004
500,3,12,92.04,9899.600000000006
505,3,6,91.63000000000001,9637.600000000006
510,4,6,91.73,9828.600000000004
515,2,6,91.10000000000001,9239.600000000004
520,3,1,91.75,9761.600000000006
525,6,4,91.89,9820.600000000006
530,5,5,91.43,9616.600000000006
535,7,7,92.19,10084.600000000008
540,5,17,90.75,9048.600000000004
545,4,10,91.44,9551.600000000004
550,3,2,91.13,9254.600000000004
555,4,1,91.57,9449.600000000004
560,3,1,91.35,9251.600000000004
565,6,3,91.58,9286.600000000006
570,4,4,91.95,9651.600000000006
575,3,1,92.61,10069.600000000006
580,2,10,91.34,9149.600000000004
585,6,13,91.36,9310.600000000004
590,4,5,92.18,9840.600000000006
595,3,2,91.03,8947.600000000004
600,4,1,91.38000000000001,9215.600000000004
605,2,3,91.82000000000001,9550.600000000004
610,4,4,92.07,9604.600000000006
615,3,8,91.24000000000001,9169.600000000004
620,5,7,91.14,9152.600000000004
625,4,1,91.21,9089.600000000004
630,4,0,91.61999999999999,9363.600000000006
635,3,1,91.76,9533.600000000004
640,2,2,91.28,9043.600000000004
645,3,1,91.28999999999999,9193.600000000004
650,2,1,90.78,8915.600000000004
655,2,5,91.17,9005.600000000002
660,2,4,91.55,9357.600000000006
665,2,1,92.28,9910.600000000004
670,2,1,90.67999999999999,8715.600000000004
675,2,0,91.28999999999999,9193.600000000004
680,2,1,90.78,8915.600000000004
685,2,1,90.23,8374.600000000004
690,2,0,91.55,9357.600000000006
695,2,1,92.28,9910.600000000004
700,2,1,90.67999999999999,8715.600000000004
705,2,0,91.28999999999999,9193.600000000004
710,2,2,90.71,8747.600000000004
715,2,2,90.23,8374.600000000004
720,2,0,91.55,9357.600000000006
725,2,1,92.28,9910.600000000004
730,2,2,90.74,8691.600000000004
735,2,1,91.28999999999999,9193.600000000004
740,2,1,90.78,8915.600000000004
745,2,1,90.23,8374.600000000004
750,2,0,91.55,9357.600000000006
755,2,1,92.28,9910.600000000004
760,2,1,90.67999999999999,8715.600000000004
765,2,0,91.28999999999999,9193.600000000004
770,2,1,90.78,8915.600000000004
775,2,1,90.23,8374.600000000004
780,1,0,91.28999999999999,9193.600000000004
785,1,1,92.28,9910.600000000004
790,2,1,90.67999999999999,8715.600000000004
795,1,0,91.55,9357.600000000006
800,1,1,90.78,8915.600000000004
805,1,1,90.67999999999999,8715.600000000004
810,1,0,91.55,9357.600000000006
815,4,1,91.33,9247.600000000006
820,1,1,90.54,8631.600000000004
825,1,0,91.29,9162.600000000006
830,1,1,91.33,9247.600000000006
835,1,1,90.54,8631.600000000004
840,1,0,91.29,9162.600000000006
845,1,1,91.33,9247.600000000006
850,1,1,90.54,8631.600000000004
855,1,0,91.29,9162.600000000006
860,1,1,91.33,9247.600000000006
865,1,1,90.54,8631.600000000004
870,1,0,91.29,9162.600000000006
875,1,1,91.33,9247.600000000006
880,1,1,90.54,8631.600000000004
885,1,0,91.29,9162.600000000006
890,1,1,91.33,9247.600000000006
895,1,1,90.54,8631.600000000004
900,1,0,91.29,9162.600000000006
905,1,1,91.33,9247.600000000006
910,1,1,90.54,8631.600000000004
915,1,0,91.29,9162.600000000006
920,1,1,91.33,9247.600000000006
925,1,1,90.54,8631.600000000004
930,1,0,91.29,9162.600000000006
935,1,1,91.33,9247.600000000006
940,1,1,90.54,8631.600000000004
945,1,0,91.29,9162.600000000006
950,1,1,91.33,9247.600000000006
955,1,1,91.29,9162.600000000006
960,1,0,90.54,8631.600000000004
965,0,0,90.54,8631.600000000004
970,3,6,91.02,9024.600000000006
975,1,1,91.3,9129.600000000002
980,1,0,91.21000000000001,9068.600000000006
985,3,5,90.94,8914.600000000006
990,2,9,91.27,9385.600000000006
995,2,12,91.17,9030.600000000006
1000,2,1,91.24,9085.600000000006
1005,10,179,92.82000000000001,6819.600000000003
1010,8,0,93.18,7016.600000000003
1015,13,0,92.61,6545.600000000004
1020,10,0,92.15,6322.600000000003
1025,9,0,93.89,7464.600000000004
1030,12,0,92.09,6261.600000000002
1035,14,0,92.72999999999999,6777.600000000003
1040,15,0,91.64,6156.600000000003
1045,14,0,92.54,6597.600000000004
1050,7,0,91.92,6177.600000000002
1055,6,0,92.05000000000001,6331.600000000002
1060,6,0,91.91,6135.600000000002
1065,5,0,92.78,6747.600000000002
1070,7,0,92.26,6367.600000000002
1075,6,0,92.08,6224.600000000002
1080,4,0,92.12,6261.600000000002
1085,6,0,92.86999999999999,6778.600000000002
1090,7,0,91.49000000000001,5874.600000000005
1095,6,0,92.45,6518.600000000003
1100,4,0,91.96000000000001,6213.600000000002
