travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
8.033333333333333,0,Human,0,0,0,5,-8.033333333333333,"-8.04154590020817,-8.04487420391727,-8.187338362714293,-8.252702206246811"
4.316666666666666,1,Human,2,1,1,5,-4.316666666666666,"-4.3390869651506305,-4.226507592967805,-4.244062499258755,-4.241962641910838"
0.65,2,Human,0,2,2,11,-0.65,"-0.6441871858068445,-1.310544909108352,-3.4010860355661343,-6.968603352067967"
3.15,3,Human,0,0,3,11,-3.15,"-3.1356343602595476,-3.197233340835856,-3.163934964560227,-3.1339272618683918"
3.1,4,Human,0,3,3,11,-3.1,"-3.099547243009615,-3.111294892552447,-3.1043358049450527,-3.161799623993587"
5.483333333333333,5,Human,1,4,3,12,-5.483333333333333,"-5.456810170261053,-5.430018055065423,-5.425045406543523,-5.417737983524174"
2.533333333333333,6,Human,2,4,4,13,-2.533333333333333,"-2.544003083590301,-2.608908923052675,-2.541313041025861,-2.6460978615056114"
5.316666666666666,7,Human,1,4,3,15,-5.316666666666666,"-5.340513126634388,-5.29701673364474,-5.342435952463524,-5.309907952727884"
5.466666666666667,8,Human,1,4,3,17,-5.466666666666667,"-5.6526106621736245,-5.422538823819061,-5.647590129669767,-5.5811498779394135"
2.4833333333333334,9,Human,0,5,2,25,-2.4833333333333334,"-2.4823972224125463,-2.4855028439114126,-2.605636151168891,-2.5408179160850812"
5.166666666666667,10,Human,1,4,3,26,-5.166666666666667,"-5.201480147492984,-5.172566554659557,-5.238129730390921,-5.1868649885478915"
5.25,11,Human,1,4,3,28,-5.25,"-5.221231571032897,-5.185107724831913,-5.216264215724254,-5.283724169018197"
2.8833333333333333,12,Human,0,0,3,30,-2.8833333333333333,"-2.876522761651515,-2.9917063985250394,-3.005779227656692,-2.876425890221533"
4.566666666666666,13,Human,0,6,5,31,-4.566666666666666,"-4.569074623879339,-4.673469834413248,-4.721497358893556,-4.815612191024719"
4.35,14,Human,2,1,1,33,-4.35,"-4.263635610165738,-4.245937266838403,-4.266662794616324,-4.249105952260971"
5.016666666666667,15,Human,1,4,3,37,-5.016666666666667,"-5.261282662173625,-4.9984199333954695,-5.226128796336433,-5.031601502351531"
0.8833333333333333,16,Human,0,7,6,39,-0.8833333333333333,"-0.8705060599364255,-1.050407967362611,-1.9828099562359145,-1.7689318636021725"
1.7,17,Human,0,8,7,55,-1.7,"-1.6930208545049519,-1.850020598016024,-1.759112963543949,-2.4700871133190496"
1.9,18,Human,0,9,8,56,-1.9,"-1.9167105201806534,-2.2914863789314124,-1.9407669544709805,-2.02419510611813"
4.116666666666666,19,Human,0,8,9,57,-4.116666666666666,"-4.1181562523835,-4.1552603925351175,-4.494887558801779,-4.173807829005435"
4.65,20,Human,1,4,3,57,-4.65,"-4.642146662173625,-4.622138496855644,-4.874161703735813,-4.717037877939413"
2.7666666666666666,21,Human,0,10,5,58,-2.7666666666666666,"-2.7792740398625355,-2.9592442633842597,-2.9483995828424963,-2.907190793610461"
3.25,22,Human,1,11,4,60,-3.25,"-3.2466647057254745,-3.2472602400798953,-3.5090445458344908,-3.2537860767431974"
4.85,23,Human,3,7,9,61,-4.85,"-4.091805867332611,-4.145681168360165,-4.091252117906658,-4.241877414274058"
5.183333333333334,24,Human,1,12,10,69,-5.183333333333334,"-4.461306147016188,-4.401027121521604,-4.47418395136499,-4.504902749308597"
2.8333333333333335,25,Human,1,11,3,72,-2.8333333333333335,"-3.0028407475301133,-2.836459309878844,-3.0853057565718864,-2.9147564857476467"
2.4166666666666665,26,Human,0,13,11,72,-2.4166666666666665,"-2.4135963879358657,-2.477549441662914,-2.4440173189321808,-2.467100963589352"
4.433333333333334,27,Human,1,11,3,73,-4.433333333333334,"-4.418041751587202,-4.400867370565187,-4.408778392250782,-4.48755540524979"
4.283333333333333,28,Human,1,11,3,75,-4.283333333333333,"-4.325916854349143,-4.312274842026102,-4.359275344373835,-4.345621679458919"
3.9166666666666665,29,Human,2,11,2,77,-3.9166666666666665,"-4.000156371490281,-3.9366851459374255,-3.917889092464545,-4.179331102577821"
4.433333333333334,30,Human,1,4,3,77,-4.433333333333334,"-4.520156661050365,-4.433055276075178,-4.476617910942343,-4.476104014090932"
4.216666666666667,31,Human,1,11,3,79,-4.216666666666667,"-4.447128189484002,-4.383272729541534,-4.442078658917447,-4.4435660719164565"
1.4166666666666667,32,Human,1,0,12,80,-1.4166666666666667,"-1.5845883387889397,-1.4226720446462857,-1.7353931820616333,-1.713404386543426"
4.433333333333334,33,Human,1,4,3,81,-4.433333333333334,"-4.398795826312956,-4.379681924336124,-4.606120995420541,-4.4182300176136655"
3.4166666666666665,34,Human,2,13,4,82,-3.4166666666666665,"-3.4715486004336937,-3.4475044227626253,-3.412783525928832,-3.518908835931781"
2.316666666666667,35,Human,0,14,3,82,-2.316666666666667,"-2.3036248678570352,-2.3481536152856375,-2.3552330120275626,-2.4964762492469994"
4.366666666666666,36,Human,1,11,3,82,-4.366666666666666,"-4.423003570188335,-4.379521378327085,-4.449954571225179,-4.412280738583123"
5.1,37,Human,1,0,2,82,-5.1,"-5.126438604267049,-5.11263022348427,-5.264624143952439,-5.336088867328952"
4.266666666666667,38,Human,1,4,3,83,-4.266666666666667,"-4.290449994383698,-4.277422294533608,-4.322707662087208,-4.44197654460608"
4.35,39,Human,1,4,3,86,-4.35,"-4.392262492979622,-4.320943401200316,-4.436351244275676,-4.394763350946998"
1.95,40,Human,3,0,3,88,-1.95,"-1.9533950826379933,-2.2557912476953743,-2.277780043213581,-1.951031808810273"
4.316666666666666,41,Human,1,11,3,89,-4.316666666666666,"-4.330121129402086,-4.317007426312166,-4.34820988069814,-4.542044256562236"
4.316666666666666,42,Human,1,11,3,91,-4.316666666666666,"-4.344121129402086,-4.279765969840108,-4.337276547364806,-4.292088654036128"
6.533333333333333,43,Human,2,11,2,92,-6.533333333333333,"-6.487319107355258,-6.505808529109304,-6.4936570463763,-6.4924263082768645"
4.016666666666667,44,Human,1,4,3,93,-4.016666666666667,"-4.374231995506959,-4.100241008796897,-4.1514461296697664,-4.318050680757599"
4.25,45,Human,1,11,3,94,-4.25,"-4.300121129402085,-4.243678474146879,-4.3122098806981395,-4.516230923228903"
6.083333333333333,46,Human,1,11,13,96,-6.083333333333333,"-5.7750038123180465,-5.820782117884665,-5.772839757281415,-5.756083299095007"
1.1333333333333333,47,Human,0,15,1,101,-1.1333333333333333,"-1.1346680217085603,-1.2948750559031437,-2.5921691175285866,-1.3116600672562104"
2.7,48,Human,2,4,4,101,-2.7,"-2.7202765855319795,-2.9660071384421407,-2.69841001982098,-3.2688782892044896"
5.283333333333333,49,Human,1,4,3,105,-5.283333333333333,"-5.362019753194388,-5.308794160700204,-5.365312023724256,-5.337707740912974"
0.95,50,Human,0,16,5,106,-0.95,"-0.9558568959065183,-1.694644092338159,-1.0860939048045422,-1.2390377173187488"
5.216666666666667,51,Human,1,4,3,109,-5.216666666666667,"-5.227147301781054,-5.214644143761301,-5.251239860730191,-5.254360891024994"
1.6666666666666667,52,Human,0,0,12,112,-1.6666666666666667,"-1.6745830784473967,-1.7240926843768465,-1.7353931820616333,-1.713404386543426"
4.966666666666667,53,Human,0,17,5,119,-4.966666666666667,"-4.91256889187897,-4.9051781408767825,-4.912339789681526,-4.908538468623917"
4.683333333333334,54,Human,0,7,10,125,-4.683333333333334,"-4.674560759890978,-4.885097470994973,-4.809455474198784,-4.708848401309551"
4.383333333333334,55,Human,0,18,2,127,-4.383333333333334,"-4.37364484516237,-4.39712250069868,-4.460853523931445,-4.407879998549399"
3.75,56,Human,0,7,4,128,-3.75,"-3.7255208311862553,-3.7207369902142964,-3.730148832414991,-3.722992275589855"
5.333333333333333,57,Human,0,1,1,129,-5.333333333333333,"-5.071104191029738,-5.064874107790238,-5.034199774235785,-5.022314361285418"
