episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,828,207,92.19,9635.000000000007
210,0,153,89.47,6345.0
215,0,144,91.33999999999999,9327.000000000005
220,0,153,91.16,8266.0
225,0,146,90.55,7929.000000000002
230,0,146,91.21000000000001,8626.000000000005
235,0,146,91.68,8925.000000000007
240,0,145,89.67999999999999,6737.000000000003
245,0,131,90.97,8508.000000000004
250,0,136,91.19,8677.000000000002
255,0,131,90.79,8096.000000000002
260,0,105,89.92999999999999,7238.000000000002
265,0,102,90.86999999999999,8491.000000000005
270,0,94,89.42999999999999,6600.000000000002
275,0,96,89.46,6541.000000000001
280,0,87,91.99000000000001,9594.00000000001
285,0,81,90.94000000000001,8417.000000000004
290,0,85,89.91,7302.000000000002
295,0,82,90.1,7814.000000000004
300,0,75,91.17999999999999,8912.000000000005
305,0,68,90.76,7846.000000000001
310,0,83,90.81,8466.000000000004
315,0,81,90.06,7290.000000000002
320,0,68,89.77,7048.000000000002
325,0,57,91.03,8329.000000000002
330,0,63,90.35000000000001,7785.000000000002
335,0,52,89.81,6957.000000000002
340,0,61,89.15,6533.000000000002
345,0,45,90.25,7461.000000000003
350,0,48,90.05,7318.000000000003
355,0,47,90.05,7239.000000000003
360,0,44,90.93,8319.000000000004
365,0,31,91.31,8764.000000000005
370,0,30,90.81,8418.000000000004
375,0,44,89.88,7075.000000000003
380,0,34,90.84,8157.000000000002
385,0,19,89.15,6366.0
390,0,25,90.38000000000001,7618.000000000003
395,0,36,90.74,7859.0
400,0,39,89.79,7184.000000000002
405,0,24,90.14,7446.000000000003
410,0,16,91.02000000000001,8524.000000000005
415,0,18,90.16000000000001,7571.000000000002
420,0,12,89.67,7146.000000000002
425,0,21,90.35,7752.000000000003
430,0,17,90.22,7581.000000000003
435,0,8,89.87,7244.000000000003
440,0,3,89.78,7183.000000000003
445,0,5,89.52000000000001,6748.000000000002
450,0,8,89.55,6942.000000000002
455,0,11,90.02,7289.000000000002
460,0,8,90.44,7886.000000000003
465,0,8,89.62,6972.000000000002
470,0,7,89.80000000000001,7192.000000000002
475,0,5,89.68,7084.000000000002
480,0,4,89.81,7180.000000000002
485,0,0,89.81,7180.000000000002
490,0,1,90.14,7582.000000000002
495,0,4,90.0,7362.000000000002
500,0,5,90.31,7684.000000000002
505,0,2,89.81,7180.000000000002
510,0,1,89.81,7198.000000000003
515,0,4,89.21000000000001,6431.000000000002
520,0,4,89.94,7255.000000000002
525,0,1,89.81,7180.000000000002
530,0,0,89.81,7180.000000000002
535,0,2,89.87,7257.000000000002
540,0,2,89.81,7180.000000000002
545,0,2,89.9,7340.000000000002
550,0,2,89.81,7180.000000000002
555,0,0,89.81,7180.000000000002
560,0,1,90.49,7942.000000000003
565,0,1,89.81,7180.000000000002
570,0,0,89.81,7180.000000000002
575,0,0,89.81,7180.000000000002
580,0,0,89.81,7180.000000000002
585,0,0,89.81,7180.000000000002
590,0,0,89.81,7180.000000000002
595,0,3,89.58999999999999,6942.000000000003
600,0,3,89.81,7180.000000000002
605,0,1,90.65,8017.000000000003
610,0,1,89.81,7180.000000000002
615,0,0,89.81,7180.000000000002
620,0,0,89.81,7180.000000000002
625,0,1,90.7,7984.000000000002
630,0,1,89.81,7180.000000000002
635,0,0,89.81,7180.000000000002
640,0,0,89.81,7180.000000000002
645,0,0,89.81,7180.000000000002
650,0,0,89.81,7180.000000000002
655,0,0,89.81,7180.000000000002
660,0,0,89.81,7180.000000000002
665,0,0,89.81,7180.000000000002
670,0,0,89.81,7180.000000000002
675,0,0,89.81,7180.000000000002
680,0,0,89.81,7180.000000000002
685,0,0,89.81,7180.000000000002
690,0,0,89.81,7180.000000000002
695,0,0,89.81,7180.000000000002
700,0,0,89.81,7180.000000000002
705,0,0,89.81,7180.000000000002
710,0,0,89.81,7180.000000000002
715,0,0,89.81,7180.000000000002
720,0,0,89.81,7180.000000000002
725,0,0,89.81,7180.000000000002
730,0,0,89.81,7180.000000000002
735,0,0,89.81,7180.000000000002
740,0,0,89.81,7180.000000000002
745,0,0,89.81,7180.000000000002
750,0,0,89.81,7180.000000000002
755,0,0,89.81,7180.000000000002
760,0,0,89.81,7180.000000000002
765,0,0,89.81,7180.000000000002
770,0,0,89.81,7180.000000000002
775,0,0,89.81,7180.000000000002
780,0,0,89.81,7180.000000000002
785,0,0,89.81,7180.000000000002
790,0,0,89.81,7180.000000000002
795,0,0,89.81,7180.000000000002
800,0,0,89.81,7180.000000000002
805,0,0,89.81,7180.000000000002
810,0,0,89.81,7180.000000000002
815,0,0,89.81,7180.000000000002
820,0,0,89.81,7180.000000000002
825,0,0,89.81,7180.000000000002
830,0,0,89.81,7180.000000000002
835,0,0,89.81,7180.000000000002
840,0,0,89.81,7180.000000000002
845,0,0,89.81,7180.000000000002
850,0,0,89.81,7180.000000000002
855,0,0,89.81,7180.000000000002
860,0,0,89.81,7180.000000000002
865,0,0,89.81,7180.000000000002
870,0,0,89.81,7180.000000000002
875,0,0,89.81,7180.000000000002
880,0,0,89.81,7180.000000000002
885,0,0,89.81,7180.000000000002
890,0,0,89.81,7180.000000000002
895,0,0,89.81,7180.000000000002
900,0,0,89.81,7180.000000000002
905,0,0,89.81,7180.000000000002
910,0,0,89.81,7180.000000000002
915,0,0,89.81,7180.000000000002
920,0,0,89.81,7180.000000000002
925,0,0,89.81,7180.000000000002
930,0,0,89.81,7180.000000000002
935,0,0,89.81,7180.000000000002
940,0,0,89.81,7180.000000000002
945,0,0,89.81,7180.000000000002
950,0,0,89.81,7180.000000000002
955,0,0,89.81,7180.000000000002
960,0,0,89.81,7180.000000000002
965,0,0,89.81,7180.000000000002
970,0,0,89.81,7180.000000000002
975,0,0,89.81,7180.000000000002
980,0,0,89.81,7180.000000000002
985,0,0,89.81,7180.000000000002
990,0,0,89.81,7180.000000000002
995,0,0,89.81,7180.000000000002
1000,0,0,89.81,7180.000000000002
1005,0,0,89.81,7180.000000000002
1010,0,0,89.81,7180.000000000002
1015,0,0,89.81,7180.000000000002
1020,0,0,89.81,7180.000000000002
1025,0,0,89.81,7180.000000000002
1030,0,0,89.81,7180.000000000002
1035,0,0,89.81,7180.000000000002
1040,0,0,89.81,7180.000000000002
1045,0,0,89.81,7180.000000000002
1050,0,0,89.81,7180.000000000002
1055,0,0,89.81,7180.000000000002
1060,0,0,89.81,7180.000000000002
1065,0,0,89.81,7180.000000000002
1070,0,0,89.81,7180.000000000002
1075,0,0,89.81,7180.000000000002
1080,0,0,89.81,7180.000000000002
1085,0,0,89.81,7180.000000000002
1090,0,0,89.81,7180.000000000002
1095,0,0,89.81,7180.000000000002
1100,0,0,89.81,7180.000000000002
