travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
8.033333333333333,0,Human,0,0,0,5,-8.033333333333333,"-8.052359462348138,-8.062058988610056,-8.186570362714294,-8.251075539580144"
4.233333333333333,1,Human,1,1,1,5,-4.233333333333333,"-4.3054515597716225,-4.234869869165066,-4.246119739984759,-4.310747613004172"
0.6333333333333333,2,Human,0,2,2,11,-0.6333333333333333,"-0.6333403463335309,-1.310544909108352,-3.4010860355661343,-6.968603352067967"
3.1333333333333333,3,Human,3,0,3,11,-3.1333333333333333,"-3.143802312833808,-3.1968066741691903,-3.168361631226894,-3.133342173543155"
3.0833333333333335,4,Human,0,3,3,11,-3.0833333333333335,"-3.0860774476802897,-3.114573612552447,-3.1147452036573755,-3.1659062906602538"
5.433333333333334,5,Human,1,4,3,12,-5.433333333333334,"-5.470280232826317,-5.444546193059846,-5.451380522184152,-5.457061905136974"
2.55,6,Human,2,4,4,13,-2.55,"-2.5499806454162144,-2.608908923052675,-2.5497120500184813,-2.6460978615056114"
5.283333333333333,7,Human,1,4,3,15,-5.283333333333333,"-5.319599315492984,-5.283451986321075,-5.332381600250189,-5.339360563629217"
5.433333333333334,8,Human,1,4,3,17,-5.433333333333334,"-5.675069328840292,-5.436288031500248,-5.6813234630031,-5.55866454460608"
2.4833333333333334,9,Human,0,5,2,25,-2.4833333333333334,"-2.48333331583396,-2.4861196862603734,-2.611374817835558,-2.543484582751748"
5.233333333333333,10,Human,1,4,3,26,-5.233333333333333,"-5.274498662173626,-5.2266697354720035,-5.255245437069147,-5.231117876403984"
5.1,11,Human,1,4,3,28,-5.1,"-5.249296210457787,-5.123021284426473,-5.266793089912738,-5.206938588547892"
2.8666666666666667,12,Human,3,0,3,30,-2.8666666666666667,"-2.882782511505415,-2.9917063985250394,-3.005779227656692,-2.8694076433581746"
4.566666666666666,13,Human,0,6,5,31,-4.566666666666666,"-4.567455762299815,-4.6729365010799135,-4.719364025560223,-4.812945524358051"
4.25,14,Human,1,1,1,33,-4.25,"-4.264025750639257,-4.250543246416332,-4.262508304504153,-4.258490087595222"
4.983333333333333,15,Human,1,4,3,37,-4.983333333333333,"-5.026023995506959,-4.991594862032859,-5.231089703735814,-5.054484702351531"
0.85,16,Human,0,7,6,39,-0.85,"-0.8500249158790548,-1.050407967362611,-1.9828099562359145,-1.7689318636021725"
1.7,17,Human,0,8,7,55,-1.7,"-1.6999804987400877,-1.8413539313493574,-1.759112963543949,-2.4700871133190496"
1.9,18,Human,0,9,8,56,-1.9,"-1.9007662804368235,-2.2914863789314124,-1.9407669544709805,-2.027528439451463"
4.116666666666666,19,Human,0,8,9,57,-4.116666666666666,"-4.117804616857674,-4.157984659201784,-4.177554225468446,-4.158037162338768"
4.583333333333333,20,Human,1,4,3,57,-4.583333333333333,"-4.721267196405567,-4.591661742922097,-4.679534328753876,-4.672148702351531"
2.783333333333333,21,Human,0,10,5,58,-2.783333333333333,"-2.780261194121708,-2.9592442633842597,-2.9483995828424963,-2.907190793610461"
3.25,22,Human,1,11,4,60,-3.25,"-3.256747735083722,-3.250369877806236,-3.509711212501158,-3.280433951216595"
4.1,23,Human,2,7,9,61,-4.1,"-4.1066323396943805,-4.108763209783539,-4.100599339434064,-4.239312080940725"
4.183333333333334,24,Human,1,12,10,69,-4.183333333333334,"-4.522648615192058,-4.189360973429096,-4.816280494425326,-4.447311862597107"
2.8333333333333335,25,Human,1,11,3,72,-2.8333333333333335,"-3.0028407475301133,-2.8336201473470877,-3.0853057565718864,-2.9147564857476467"
2.4,26,Human,0,13,11,72,-2.4,"-2.4017672640975105,-2.477549441662914,-2.444358652265514,-2.4977665635893525"
4.4,27,Human,1,11,3,73,-4.4,"-4.470630236855002,-4.398788881892192,-4.480014658917447,-4.687175726026532"
4.316666666666666,28,Human,1,11,3,75,-4.316666666666666,"-4.329871481269762,-4.323440811447801,-4.3777135310405,-4.364965007032253"
3.933333333333333,29,Human,2,11,2,77,-3.933333333333333,"-4.237325097192225,-4.215878493399952,-3.9290432062084886,-4.3915982153955895"
4.416666666666667,30,Human,1,4,3,77,-4.416666666666667,"-4.699996661050363,-4.4353788824922935,-4.481951244275677,-4.486557347424266"
4.416666666666667,31,Human,1,11,3,79,-4.416666666666667,"-4.507905218253868,-4.443633578557423,-4.651842925584115,-4.724465657533165"
1.4166666666666667,32,Human,1,0,12,80,-1.4166666666666667,"-1.5824550054556061,-1.4166725511367773,-1.7353931820616333,-1.713404386543426"
4.4,33,Human,1,4,3,81,-4.4,"-4.412423995506959,-4.398566151914044,-4.443551244275676,-4.412230017613666"
3.4166666666666665,34,Human,2,13,4,82,-3.4166666666666665,"-3.4694152671003606,-3.4475044227626253,-3.4092599358893914,-3.5103755025984476"
2.283333333333333,35,Human,0,14,3,82,-2.283333333333333,"-2.2883074982932086,-2.329372649188094,-2.325047169710415,-2.4998095825803324"
4.4,36,Human,1,11,3,82,-4.4,"-4.416470236855003,-4.379371486346379,-4.418076547364806,-4.412070923228904"
5.133333333333334,37,Human,1,0,2,82,-5.133333333333334,"-5.414607648959079,-5.123515399373009,-5.260357477285773,-5.171969497868153"
4.283333333333333,38,Human,1,4,3,83,-4.283333333333333,"-4.32258332771703,-4.27118298061444,-4.412600995420542,-4.313219211272746"
4.35,39,Human,1,4,3,86,-4.35,"-4.4243958263129555,-4.337346270995658,-4.422617910942343,-4.387296684280332"
1.95,40,Human,3,0,3,88,-1.95,"-2.2320493994437283,-2.2557912476953743,-2.277780043213581,-1.9458442884332432"
4.316666666666666,41,Human,1,11,3,89,-4.316666666666666,"-4.591403570188335,-4.326882090564576,-4.380743214031473,-4.581030923228903"
4.283333333333333,42,Human,1,11,3,91,-4.283333333333333,"-4.310121129402085,-4.284818722798316,-4.363143214031473,-4.56449758989557"
6.533333333333333,43,Human,0,11,2,92,-6.533333333333333,"-6.527078648728657,-6.68835195395411,-6.53774109296762,-6.5434798715182865"
4.083333333333333,44,Human,1,4,3,93,-4.083333333333333,"-4.147329159646288,-4.102843600352648,-4.23328457760901,-4.301430017613666"
4.266666666666667,45,Human,1,11,3,94,-4.266666666666667,"-4.330787796068751,-4.275983679037776,-4.338209880698139,-4.54153758989557"
5.766666666666667,46,Human,0,11,13,96,-5.766666666666667,"-5.773328492916365,-5.845882771793997,-5.813458378113133,-5.809646439474503"
1.15,47,Human,0,15,1,101,-1.15,"-1.1498995977810382,-1.2982083892364769,-2.5921691175285866,-1.3116600672562104"
2.7,48,Human,2,4,4,101,-2.7,"-2.7270964681986465,-2.9609671384421405,-2.7000109057775474,-3.265544955871156"
5.3,49,Human,1,4,3,105,-5.3,"-5.376249810457787,-5.29080754820615,-5.304436247724254,-5.325383188140299"
0.9666666666666667,50,Human,0,16,5,106,-0.9666666666666667,"-0.9645797175185957,-1.694644092338159,-1.0860939048045422,-1.2390377173187488"
5.216666666666667,51,Human,1,4,3,109,-5.216666666666667,"-5.2624437297389,-5.2247892798619,-5.286558840996857,-5.261215945634059"
1.6666666666666667,52,Human,0,0,12,112,-1.6666666666666667,"-1.6700617940162878,-1.7288926843768466,-1.7353931820616333,-1.713404386543426"
4.983333333333333,53,Human,0,17,5,119,-4.983333333333333,"-4.962528865546349,-4.958059090456925,-4.958774152054807,-4.958987066789766"
4.683333333333334,54,Human,0,7,10,125,-4.683333333333334,"-4.6800977589227974,-4.6871055078719746,-4.705917656377833,-4.715381734642885"
4.35,55,Human,0,18,2,127,-4.35,"-4.364872236524618,-4.382342499868015,-4.463946857264778,-4.404786665216065"
3.7666666666666666,56,Human,3,7,4,128,-3.7666666666666666,"-3.766694871809042,-3.7644196629427604,-3.7727577080568304,-3.7616051213189823"
4.366666666666666,57,Human,3,1,1,129,-4.366666666666666,"-5.115120980557123,-5.082703975310237,-5.081566966055295,-4.491601199058257"
4.116666666666666,58,Human,0,7,10,131,-4.116666666666666,"-4.120974331715056,-4.231957581370388,-4.297736338090365,-4.392620501636939"
