travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
8.05,0,Human,0,0,0,5,-8.05,"-7.622126757755609,-7.63424060708316,-7.841546286726199,-7.909677757808513"
4.25,1,Human,2,1,1,5,-4.25,"-3.8348663276789487,-3.8899741422222576,-3.9020455559011635,-3.827020539560965"
0.65,2,Human,0,2,2,11,-0.65,"-0.6415929053786391,-1.310544909108352,-3.4010860355661343,-6.968603352067967"
3.1,3,Human,3,0,3,11,-3.1,"-2.8557840345677774,-2.8825651188200316,-2.9203567154586874,-2.904581998534006"
3.216666666666667,4,Human,1,3,3,11,-3.216666666666667,"-2.882701081792907,-2.9433926087706226,-2.9213659779582968,-2.9581869124899787"
5.45,5,Human,1,4,3,12,-5.45,"-4.956413328840291,-4.972413525383481,-4.9442514630031,-5.029726302351531"
2.55,6,Human,0,4,4,13,-2.55,"-2.3956200526071334,-2.608908923052675,-2.3743376041577315,-2.6460978615056114"
5.283333333333333,7,Human,1,4,3,15,-5.283333333333333,"-4.842706662173624,-4.886234180316814,-4.810848796336433,-4.918605235684864"
5.4,8,Human,1,4,3,17,-5.4,"-5.343836661050364,-5.194514954724754,-5.359987662087208,-5.256664014090933"
3.15,9,Human,2,5,2,25,-3.15,"-2.3422621205410024,-2.3308106552315917,-2.4767185222944472,-2.400189061773018"
5.533333333333333,10,Human,3,4,3,26,-5.533333333333333,"-4.888956661050365,-4.888448786122761,-5.094654328753875,-5.008693769018198"
5.1,11,Human,1,4,3,28,-5.1,"-4.984823327717031,-4.91965383819101,-4.884358129669767,-4.929437347424265"
2.85,12,Human,3,0,3,30,-2.85,"-2.7044983650353775,-2.9917063985250394,-2.682224034570865,-2.7051029906992046"
4.566666666666666,13,Human,0,6,5,31,-4.566666666666666,"-4.534283256602917,-4.6729365010799135,-4.719364025560223,-4.812945524358051"
4.25,14,Human,3,1,1,33,-4.25,"-3.880013595476493,-3.822181011111155,-3.845647878209787,-3.873023578315439"
5.416666666666667,15,Human,0,4,3,37,-5.416666666666667,"-4.915863327717031,-4.820732985828755,-4.796494328753875,-4.8590906807576"
0.85,16,Human,0,7,6,39,-0.85,"-0.8671110370289079,-1.050407967362611,-1.9828099562359145,-1.7689318636021725"
1.7166666666666666,17,Human,0,8,7,55,-1.7166666666666666,"-1.6918545513116077,-1.8413539313493574,-1.759112963543949,-2.4700871133190496"
1.9166666666666667,18,Human,0,9,8,56,-1.9166666666666667,"-1.9094654088799832,-2.2914863789314124,-1.9407669544709805,-2.027528439451463"
4.133333333333334,19,Human,0,8,9,57,-4.133333333333334,"-3.985026315529646,-3.9593510300027868,-3.996942781835557,-4.064213119590127"
4.633333333333334,20,Human,1,4,3,57,-4.633333333333334,"-4.5123966610503645,-4.451585341465677,-4.679534328753876,-4.586019211272746"
2.783333333333333,21,Human,0,10,5,58,-2.783333333333333,"-2.7222744787409705,-2.9592442633842597,-2.9483995828424963,-2.907190793610461"
3.2666666666666666,22,Human,0,11,4,60,-3.2666666666666666,"-2.9441608805210504,-2.9292038456839444,-3.18297234895978,-2.9514639753497174"
4.85,23,Human,3,7,9,61,-4.85,"-3.717201003726422,-3.707740644108472,-3.716538198663886,-3.9051751264698833"
5.183333333333334,24,Human,0,12,10,69,-5.183333333333334,"-4.391638461237591,-4.243120109808114,-4.349517284698324,-4.299062356635745"
2.8333333333333335,25,Human,1,11,3,72,-2.8333333333333335,"-3.0028407475301133,-2.8325403933073185,-3.0853057565718864,-2.9147564857476467"
2.4166666666666665,26,Human,0,13,11,72,-2.4166666666666665,"-2.34390800533442,-2.477549441662914,-2.444358652265514,-2.3847082044866905"
4.416666666666667,27,Human,1,11,3,73,-4.416666666666667,"-4.384121129402086,-4.252465177478409,-4.257314571225178,-4.309128738583123"
4.3,28,Human,1,11,3,75,-4.3,"-4.063030236855002,-4.077026978589183,-4.144752990313476,-4.122408057533166"
4.716666666666667,29,Human,1,11,2,77,-4.716666666666667,"-4.237325097192225,-4.215878493399952,-4.130648729414113,-4.185331102577821"
4.433333333333334,30,Human,1,4,3,77,-4.433333333333334,"-4.433329159646288,-4.320335135639503,-4.481951244275677,-4.429030017613665"
4.483333333333333,31,Human,2,11,3,79,-4.483333333333333,"-4.155714856150668,-4.141926144018678,-4.2080879045585124,-4.40697758989557"
1.4166666666666667,32,Human,1,0,12,80,-1.4166666666666667,"-1.411402090152841,-1.4112016181989095,-1.7353931820616333,-1.713404386543426"
4.25,33,Human,1,4,3,81,-4.25,"-4.267329159646288,-4.215396971806642,-4.443551244275676,-4.412230017613666"
3.4166666666666665,34,Human,2,13,4,82,-3.4166666666666665,"-3.4694152671003606,-3.4475044227626253,-3.3811438185614104,-3.5103755025984476"
2.4,35,Human,2,14,3,82,-2.4,"-2.2751009169836127,-2.2774205387788293,-2.2922612026725235,-2.4998095825803324"
4.383333333333334,36,Human,1,11,3,82,-4.383333333333334,"-4.345587796068752,-4.250493703883876,-4.418076547364806,-4.340088654036129"
6.6,37,Human,3,0,2,82,-6.6,"-5.114491118165225,-4.841006828254977,-4.872433558259019,-5.1316285390018574"
4.283333333333333,38,Human,1,4,3,83,-4.283333333333333,"-4.232395826312954,-4.166022176703049,-4.412600995420542,-4.238363350946998"
4.283333333333333,39,Human,1,4,3,86,-4.283333333333333,"-4.4243958263129555,-4.172562259293557,-4.422617910942343,-4.387296684280332"
1.9166666666666667,40,Human,3,0,3,88,-1.9166666666666667,"-1.9567284159713267,-2.2557912476953743,-2.277780043213581,-1.9036795418305625"
4.3,41,Human,1,11,3,89,-4.3,"-4.314254462735418,-4.182714459033003,-4.380743214031473,-4.284621987369462"
4.25,42,Human,1,11,3,91,-4.25,"-4.310121129402085,-4.1427929273669,-4.363143214031473,-4.280621987369462"
7.383333333333334,43,Human,1,11,2,92,-7.383333333333334,"-5.764400263095753,-6.025947826733286,-5.818894839030478,-5.715812191186512"
4.083333333333333,44,Human,1,4,3,93,-4.083333333333333,"-4.147329159646288,-3.9984250942518385,-4.23328457760901,-4.301430017613666"
4.183333333333334,45,Human,1,11,3,94,-4.183333333333334,"-4.330787796068751,-4.09143756588767,-4.338209880698139,-4.272755320702795"
6.016666666666667,46,Human,2,11,13,96,-6.016666666666667,"-5.172507601214344,-5.136369216133106,-5.250131142094159,-5.181264161001295"
1.1333333333333333,47,Human,0,15,1,101,-1.1333333333333333,"-1.128735513055993,-1.2982083892364769,-2.5921691175285866,-1.3116600672562104"
2.7,48,Human,2,4,4,101,-2.7,"-2.7270964681986465,-2.6637089230526754,-2.5647603865585484,-2.669431194838945"
5.3,49,Human,1,4,3,105,-5.3,"-4.884765328840292,-4.903012394716814,-4.856320796336433,-4.859426569018197"
0.95,50,Human,0,16,5,106,-0.95,"-0.9524282639109405,-1.694644092338159,-1.0860939048045422,-1.2390377173187488"
5.366666666666666,51,Human,3,4,3,109,-5.366666666666666,"-5.115276661050364,-4.827739716316815,-4.826038129669766,-4.912214961881225"
1.6833333333333333,52,Human,0,0,12,112,-1.6833333333333333,"-1.6691445673793728,-1.7288926843768466,-1.7353931820616333,-1.713404386543426"
4.966666666666667,53,Human,0,17,5,119,-4.966666666666667,"-4.524469498837831,-4.472440445325547,-4.479788212064207,-4.487141478054261"
5.733333333333333,54,Human,1,7,10,125,-5.733333333333333,"-4.337898157092449,-4.551477918743716,-4.382163004757031,-4.456727168303606"
5.2,55,Human,2,18,2,127,-5.2,"-4.053511871870895,-4.063707987064661,-4.2799335715809725,-4.205983331520081"
3.75,56,Human,3,7,4,128,-3.75,"-3.282150898913,-3.248564422105545,-3.327729160876043,-3.332204181447336"
5.266666666666667,57,Human,3,1,1,129,-5.266666666666667,"-4.341906327678949,-4.41161693055561,-4.384042514428901,-4.423024847350839"
4.183333333333334,58,Human,0,7,10,131,-4.183333333333334,"-4.081713310375575,-4.1316136433796515,-4.297736338090365,-4.08244229371284"
3.9833333333333334,59,Human,2,1,1,132,-3.9833333333333334,"-4.318395462143159,-4.200518263888944,-4.07682991672093,-4.259944272894299"
4.866666666666666,60,Human,1,4,3,133,-4.866666666666666,"-4.727729994383697,-4.691304141917943,-4.777684577609009,-4.734724702351531"
5.233333333333333,61,Human,1,1,1,134,-5.233333333333333,"-4.508275995476492,-4.560399677777822,-4.529150811543121,-4.519234991648773"
0.6666666666666666,62,Human,0,16,5,135,-0.6666666666666666,"-0.6587461303599685,-1.694644092338159,-1.0860939048045422,-1.2390377173187488"
4.333333333333333,63,Human,0,7,10,136,-4.333333333333333,"-4.193785630361035,-4.1958082480370535,-4.167949671423699,-4.3497938349702725"
3.95,64,Human,0,1,1,136,-3.95,"-4.201342662143158,-4.3018663444444885,-4.3538497159011635,-4.266703739560965"
5.05,65,Human,3,7,9,139,-5.05,"-3.892522049059756,-3.801935448620111,-3.809145281663192,-4.047511126469883"
2.8333333333333335,66,Human,0,19,12,140,-2.8333333333333335,"-2.764261195862736,-2.8042584302259423,-2.7681401069754763,-2.779061951634506"
2.8333333333333335,67,Human,1,20,3,141,-2.8333333333333335,"-2.792199971043087,-2.7981701664373735,-2.85123272635188,-2.9369418206447446"
