travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
8.033333333333333,0,Human,0,0,0,5,-8.033333333333333,"-8.039371722729408,-8.062058988610056,-8.186570362714294,-8.251075539580144"
4.25,1,Human,2,1,1,5,-4.25,"-4.3054515597716225,-4.249503959942847,-4.244090677693112,-4.310747613004172"
0.6333333333333333,2,Human,0,2,2,11,-0.6333333333333333,"-0.6333333333344876,-1.310544909108352,-3.4010860355661343,-6.968603352067967"
3.1333333333333333,3,Human,3,0,3,11,-3.1333333333333333,"-3.143802312833808,-3.1968066741691903,-3.168361631226894,-3.1333341987175984"
3.0833333333333335,4,Human,0,3,3,11,-3.0833333333333335,"-3.087071936891153,-3.114573612552447,-3.1147452036573755,-3.1659062906602538"
5.45,5,Human,1,4,3,12,-5.45,"-5.470280232826317,-5.44928276521873,-5.451380522184152,-5.457061905136974"
2.55,6,Human,2,4,4,13,-2.55,"-2.549999148776404,-2.608908923052675,-2.5469428315669846,-2.6460978615056114"
5.283333333333333,7,Human,1,4,3,15,-5.283333333333333,"-5.319599315492984,-5.284901404427679,-5.332381600250189,-5.339360563629217"
5.45,8,Human,1,4,3,17,-5.45,"-5.675069328840292,-5.445237379318114,-5.6813234630031,-5.55866454460608"
2.4833333333333334,9,Human,0,5,2,25,-2.4833333333333334,"-2.483333333333331,-2.4861196862603734,-2.611374817835558,-2.543484582751748"
5.25,10,Human,1,4,3,26,-5.25,"-5.274498662173626,-5.222302148903267,-5.255245437069147,-5.264894301123188"
5.116666666666666,11,Human,1,4,3,28,-5.116666666666666,"-5.249296210457787,-5.129802769658304,-5.266793089912738,-5.206938588547892"
2.8666666666666667,12,Human,3,0,3,30,-2.8666666666666667,"-2.8829808073634657,-2.9917063985250394,-3.005779227656692,-2.8714983220358667"
4.583333333333333,13,Human,0,6,5,31,-4.583333333333333,"-4.570778080332917,-4.6729365010799135,-4.719364025560223,-4.812945524358051"
4.25,14,Human,1,1,1,33,-4.25,"-4.264025750639257,-4.249715038598481,-4.262508304504153,-4.258490087595222"
4.983333333333333,15,Human,1,4,3,37,-4.983333333333333,"-5.026023995506959,-4.989904794156785,-5.231089703735814,-5.054484702351531"
0.85,16,Human,0,7,6,39,-0.85,"-0.8500014192319083,-1.050407967362611,-1.9828099562359145,-1.7689318636021725"
1.7,17,Human,0,8,7,55,-1.7,"-1.7000088124100923,-1.8413539313493574,-1.759112963543949,-2.4700871133190496"
1.9,18,Human,0,9,8,56,-1.9,"-1.900018760292419,-2.2914863789314124,-1.9407669544709805,-2.027528439451463"
4.116666666666666,19,Human,0,8,9,57,-4.116666666666666,"-4.116667524421752,-4.157984659201784,-4.177554225468446,-4.158037162338768"
4.6,20,Human,1,4,3,57,-4.6,"-4.721267196405567,-4.59411036424477,-4.679534328753876,-4.672148702351531"
2.783333333333333,21,Human,0,10,5,58,-2.783333333333333,"-2.781510467228114,-2.9592442633842597,-2.9483995828424963,-2.907190793610461"
3.25,22,Human,1,11,4,60,-3.25,"-3.2578273697221687,-3.250163899823122,-3.509711212501158,-3.280433951216595"
4.116666666666666,23,Human,0,7,9,61,-4.116666666666666,"-4.103360250923224,-4.108763209783539,-4.107130530397962,-4.239312080940725"
4.2,24,Human,1,12,10,69,-4.2,"-4.522648615192058,-4.190620217697281,-4.816280494425326,-4.447311862597107"
2.8333333333333335,25,Human,1,11,3,72,-2.8333333333333335,"-3.0028407475301133,-2.8345301975743316,-3.0853057565718864,-2.9147564857476467"
2.4,26,Human,0,13,11,72,-2.4,"-2.4001811513562155,-2.477549441662914,-2.444358652265514,-2.4977665635893525"
4.4,27,Human,1,11,3,73,-4.4,"-4.470630236855002,-4.403218097354573,-4.480014658917447,-4.687175726026532"
4.333333333333333,28,Human,1,11,3,75,-4.333333333333333,"-4.380563851682476,-4.331215928725008,-4.3777135310405,-4.364965007032253"
3.9,29,Human,2,11,2,77,-3.9,"-4.237325097192225,-4.215878493399952,-3.9154781968167134,-4.3915982153955895"
4.416666666666667,30,Human,1,4,3,77,-4.416666666666667,"-4.699996661050363,-4.447212673177644,-4.481951244275677,-4.486557347424266"
4.466666666666667,31,Human,1,11,3,79,-4.466666666666667,"-4.507905218253868,-4.455846588436782,-4.651842925584115,-4.724465657533165"
1.4166666666666667,32,Human,1,0,12,80,-1.4166666666666667,"-1.5824550054556061,-1.4166666666676357,-1.7353931820616333,-1.713404386543426"
