travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
8.05,0,Human,0,0,0,5,-8.05,"-8.050505568966058,-8.062058988610056,-8.186570362714294,-8.251075539580144"
4.25,1,Human,1,1,1,5,-4.25,"-4.3054515597716225,-4.248486205880267,-4.248410645497758,-4.310747613004172"
0.6333333333333333,2,Human,0,2,2,11,-0.6333333333333333,"-0.6333333333661321,-1.310544909108352,-3.4010860355661343,-6.968603352067967"
3.1333333333333333,3,Human,3,0,3,11,-3.1333333333333333,"-3.143802312833808,-3.1968066741691903,-3.168361631226894,-3.133357929033444"
3.0833333333333335,4,Human,0,3,3,11,-3.0833333333333335,"-3.0836716699297293,-3.114573612552447,-3.1147452036573755,-3.1659062906602538"
5.433333333333334,5,Human,1,4,3,12,-5.433333333333334,"-5.470280232826317,-5.44229882986156,-5.451380522184152,-5.457061905136974"
2.533333333333333,6,Human,2,4,4,13,-2.533333333333333,"-2.549999148776404,-2.608908923052675,-2.5400843595813876,-2.6460978615056114"
5.283333333333333,7,Human,1,4,3,15,-5.283333333333333,"-5.319599315492984,-5.283508644371509,-5.332381600250189,-5.339360563629217"
5.433333333333334,8,Human,1,4,3,17,-5.433333333333334,"-5.675069328840292,-5.4292703124950155,-5.6813234630031,-5.55866454460608"
2.4833333333333334,9,Human,0,5,2,25,-2.4833333333333334,"-2.483333333333252,-2.4861196862603734,-2.611374817835558,-2.543484582751748"
5.116666666666666,10,Human,1,4,3,26,-5.116666666666666,"-5.274498662173626,-5.134943830651081,-5.255245437069147,-5.264894301123188"
5.2,11,Human,1,4,3,28,-5.2,"-5.249296210457787,-5.189971927341042,-5.266793089912738,-5.206938588547892"
2.8666666666666667,12,Human,3,0,3,30,-2.8666666666666667,"-2.8829808073634657,-2.9917063985250394,-3.005779227656692,-2.867027318418"
4.566666666666666,13,Human,0,6,5,31,-4.566666666666666,"-4.568912824877192,-4.6729365010799135,-4.719364025560223,-4.812945524358051"
4.25,14,Human,1,1,1,33,-4.25,"-4.264025750639257,-4.249661931302249,-4.262508304504153,-4.258490087595222"
4.983333333333333,15,Human,1,4,3,37,-4.983333333333333,"-5.026023995506959,-5.001350786296368,-5.231089703735814,-5.054484702351531"
0.85,16,Human,0,7,6,39,-0.85,"-0.8500403369969016,-1.050407967362611,-1.9828099562359145,-1.7689318636021725"
1.7,17,Human,0,8,7,55,-1.7,"-1.7002504637590017,-1.8413539313493574,-1.759112963543949,-2.4700871133190496"
1.9,18,Human,0,9,8,56,-1.9,"-1.9005331995799564,-2.2914863789314124,-1.9407669544709805,-2.027528439451463"
4.116666666666666,19,Human,0,8,9,57,-4.116666666666666,"-4.116691045532465,-4.157984659201784,-4.177554225468446,-4.158037162338768"
4.616666666666666,20,Human,1,4,3,57,-4.616666666666666,"-4.721267196405567,-4.623023327171735,-4.679534328753876,-4.672148702351531"
2.7666666666666666,21,Human,0,10,5,58,-2.7666666666666666,"-2.7738726520499926,-2.9592442633842597,-2.9483995828424963,-2.907190793610461"
3.25,22,Human,1,11,4,60,-3.25,"-3.2578273697221687,-3.254658313148456,-3.509711212501158,-3.280433951216595"
4.1,23,Human,0,7,9,61,-4.1,"-4.10076504391841,-4.108763209783539,-4.107130530397962,-4.239312080940725"
4.2,24,Human,1,12,10,69,-4.2,"-4.522648615192058,-4.190394275680105,-4.816280494425326,-4.447311862597107"
2.8333333333333335,25,Human,1,11,3,72,-2.8333333333333335,"-3.0028407475301133,-2.8347663885413747,-3.0853057565718864,-2.9147564857476467"
2.4,26,Human,0,13,11,72,-2.4,"-2.40514863120927,-2.477549441662914,-2.444358652265514,-2.4977665635893525"
4.4,27,Human,1,11,3,73,-4.4,"-4.470630236855002,-4.398253960254301,-4.480014658917447,-4.687175726026532"
4.333333333333333,28,Human,1,11,3,75,-4.333333333333333,"-4.380563851682476,-4.322635265417871,-4.3777135310405,-4.364965007032253"
3.9166666666666665,29,Human,2,11,2,77,-3.9166666666666665,"-4.237325097192225,-4.215878493399952,-3.920479011027931,-4.3915982153955895"
4.416666666666667,30,Human,1,4,3,77,-4.416666666666667,"-4.699996661050363,-4.43213721598078,-4.481951244275677,-4.486557347424266"
4.45,31,Human,1,11,3,79,-4.45,"-4.507905218253868,-4.452150197793605,-4.651842925584115,-4.724465657533165"
1.4166666666666667,32,Human,1,0,12,80,-1.4166666666666667,"-1.5824550054556061,-1.4166666666941878,-1.7353931820616333,-1.713404386543426"
4.4,33,Human,1,4,3,81,-4.4,"-4.412423995506959,-4.394164554029605,-4.443551244275676,-4.412230017613666"
3.4,34,Human,2,13,4,82,-3.4,"-3.4694152671003606,-3.4475044227626253,-3.4003469078538098,-3.5103755025984476"
2.3,35,Human,0,14,3,82,-2.3,"-2.292479404247681,-2.329372649188094,-2.325047169710415,-2.4998095825803324"
4.366666666666666,36,Human,1,11,3,82,-4.366666666666666,"-4.416470236855003,-4.379003170394393,-4.418076547364806,-4.412070923228904"
5.1,37,Human,1,0,2,82,-5.1,"-5.414607648959079,-5.115177265393655,-5.260357477285773,-5.171969497868153"
4.25,38,Human,1,4,3,83,-4.25,"-4.32258332771703,-4.26987826923652,-4.412600995420542,-4.313219211272746"
4.333333333333333,39,Human,1,4,3,86,-4.333333333333333,"-4.4243958263129555,-4.3375445074709145,-4.422617910942343,-4.387296684280332"
1.95,40,Human,3,0,3,88,-1.95,"-2.2320493994437283,-2.2557912476953743,-2.277780043213581,-1.9451347012147964"
4.316666666666666,41,Human,1,11,3,89,-4.316666666666666,"-4.591403570188335,-4.326125333005013,-4.380743214031473,-4.581030923228903"
4.283333333333333,42,Human,1,11,3,91,-4.283333333333333,"-4.310121129402085,-4.289361018039726,-4.363143214031473,-4.56449758989557"
6.533333333333333,43,Human,0,11,2,92,-6.533333333333333,"-6.533928913441752,-6.68835195395411,-6.53774109296762,-6.5434798715182865"
4.116666666666666,44,Human,1,4,3,93,-4.116666666666666,"-4.147329159646288,-4.115993555920542,-4.23328457760901,-4.301430017613666"
4.266666666666667,45,Human,1,11,3,94,-4.266666666666667,"-4.330787796068751,-4.265532835036198,-4.338209880698139,-4.54153758989557"
5.85,46,Human,3,11,13,96,-5.85,"-5.83499653831279,-5.845882771793997,-5.887433369157174,-5.808203142103405"
1.15,47,Human,0,15,1,101,-1.15,"-1.149959662650064,-1.2982083892364769,-2.5921691175285866,-1.3116600672562104"
2.7,48,Human,2,4,4,101,-2.7,"-2.7270964681986465,-2.9609671384421405,-2.7028022557825104,-3.265544955871156"
5.3,49,Human,1,4,3,105,-5.3,"-5.376249810457787,-5.299989021952102,-5.304436247724254,-5.325383188140299"
0.9666666666666667,50,Human,0,16,5,106,-0.9666666666666667,"-0.9601365182888577,-1.694644092338159,-1.0860939048045422,-1.2390377173187488"
5.25,51,Human,1,4,3,109,-5.25,"-5.2624437297389,-5.245121254282293,-5.286558840996857,-5.261215945634059"
1.6833333333333333,52,Human,0,0,12,112,-1.6833333333333333,"-1.683283840822315,-1.7288926843768466,-1.7353931820616333,-1.713404386543426"
4.966666666666667,53,Human,1,17,5,119,-4.966666666666667,"-4.967351807282998,-4.957404193094445,-4.9663818434191835,-4.967048172303204"
4.683333333333334,54,Human,0,7,10,125,-4.683333333333334,"-4.664785559861683,-4.689080858371398,-4.705917656377833,-4.715381734642885"
