episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,300,200,92.14,8906.399999999998
210,0,145,93.56,9311.399999999996
215,0,148,91.98,8004.399999999998
220,0,143,92.39,9157.400000000001
225,0,135,94.79,10000.399999999998
230,0,123,91.76,8394.4
235,0,127,91.1,7812.399999999999
240,0,133,90.88999999999999,8369.4
245,0,141,92.15,8775.4
250,0,121,92.28999999999999,8765.4
255,0,115,94.09,9925.399999999996
260,0,117,93.78,9779.399999999998
265,0,117,93.72,9234.399999999998
270,0,106,93.24,9625.399999999996
275,0,96,91.91,8551.4
280,0,100,91.99,8596.4
285,0,96,91.74,8609.399999999998
290,0,102,93.11999999999999,9101.399999999998
295,0,85,95.11,10497.399999999998
300,0,62,91.83,8986.399999999998
305,0,76,91.81,8983.399999999998
310,0,85,91.78999999999999,8257.400000000001
315,0,67,93.77,9458.399999999998
320,0,72,92.21000000000001,8863.399999999998
325,0,63,92.57,9182.399999999998
330,0,53,91.96000000000001,8976.4
335,0,64,92.78999999999999,9238.399999999998
340,0,67,93.49,9806.399999999998
345,0,39,93.8,9535.399999999998
350,0,38,92.36999999999999,9174.399999999996
355,0,24,92.41,9341.399999999996
360,0,19,92.81,9452.399999999998
365,0,22,92.29,9255.399999999998
370,0,22,92.36,8927.399999999998
375,0,32,92.63000000000001,9346.399999999998
380,0,20,91.7,8844.4
385,0,20,90.87,8564.400000000001
390,0,15,92.4,9205.399999999998
395,0,12,92.82,9410.399999999998
400,0,22,92.33,9005.399999999998
405,0,24,92.36999999999999,9247.399999999998
410,0,19,91.47999999999999,8781.4
415,0,20,92.39,9190.399999999998
420,0,17,95.12,10440.399999999994
425,0,11,92.34,9228.399999999998
430,0,14,91.4,8669.4
435,0,24,91.88,8903.399999999998
440,0,19,93.03999999999999,9566.399999999998
445,0,13,91.38,8755.4
450,0,15,92.58999999999999,9314.399999999998
455,0,9,92.68,9407.399999999998
460,0,10,92.46,9282.399999999998
465,0,6,92.42999999999999,9263.399999999998
470,0,2,92.08999999999999,9068.399999999998
475,0,7,92.03999999999999,8941.399999999996
480,0,5,92.42999999999999,9263.399999999998
485,0,7,92.67999999999999,9321.399999999998
490,0,10,92.53,9303.399999999998
495,0,4,92.86,9479.399999999998
500,0,3,91.88999999999999,9033.4
505,0,3,92.69,9384.399999999998
510,0,1,92.42999999999999,9263.399999999998
515,0,0,92.42999999999999,9263.399999999998
520,0,2,91.2,8607.4
525,0,2,92.27,9189.399999999998
530,0,2,92.42999999999999,9263.399999999998
535,0,3,92.51,9293.399999999998
540,0,3,92.42999999999999,9263.399999999998
545,0,0,92.42999999999999,9263.399999999998
550,0,2,92.66,9285.399999999998
555,0,5,92.63,9368.399999999998
560,0,3,92.42999999999999,9263.399999999998
565,0,0,92.42999999999999,9263.399999999998
570,0,0,92.42999999999999,9263.399999999998
575,0,1,92.87,9523.399999999998
580,0,1,92.42999999999999,9263.399999999998
585,0,0,92.42999999999999,9263.399999999998
590,0,0,92.42999999999999,9263.399999999998
595,0,0,92.42999999999999,9263.399999999998
600,0,0,92.42999999999999,9263.399999999998
605,0,1,92.46,9273.399999999998
610,0,1,92.42999999999999,9263.399999999998
615,0,0,92.42999999999999,9263.399999999998
620,0,6,91.53999999999999,8821.399999999998
625,0,6,92.42999999999999,9263.399999999998
630,0,0,92.42999999999999,9263.399999999998
635,0,0,92.42999999999999,9263.399999999998
640,0,0,92.42999999999999,9263.399999999998
645,0,0,92.42999999999999,9263.399999999998
650,0,0,92.42999999999999,9263.399999999998
655,0,0,92.42999999999999,9263.399999999998
660,0,0,92.42999999999999,9263.399999999998
665,0,0,92.42999999999999,9263.399999999998
670,0,0,92.42999999999999,9263.399999999998
675,0,0,92.42999999999999,9263.399999999998
680,0,0,92.42999999999999,9263.399999999998
685,0,0,92.42999999999999,9263.399999999998
690,0,0,92.42999999999999,9263.399999999998
695,0,0,92.42999999999999,9263.399999999998
700,0,0,92.42999999999999,9263.399999999998
705,0,0,92.42999999999999,9263.399999999998
710,0,0,92.42999999999999,9263.399999999998
715,0,0,92.42999999999999,9263.399999999998
720,0,0,92.42999999999999,9263.399999999998
725,0,0,92.42999999999999,9263.399999999998
730,0,0,92.42999999999999,9263.399999999998
735,0,0,92.42999999999999,9263.399999999998
740,0,0,92.42999999999999,9263.399999999998
745,0,0,92.42999999999999,9263.399999999998
750,0,0,92.42999999999999,9263.399999999998
755,0,0,92.42999999999999,9263.399999999998
760,0,0,92.42999999999999,9263.399999999998
765,0,0,92.42999999999999,9263.399999999998
770,0,0,92.42999999999999,9263.399999999998
775,0,0,92.42999999999999,9263.399999999998
780,0,0,92.42999999999999,9263.399999999998
785,0,0,92.42999999999999,9263.399999999998
790,0,0,92.42999999999999,9263.399999999998
795,0,0,92.42999999999999,9263.399999999998
800,0,0,92.42999999999999,9263.399999999998
805,0,0,92.42999999999999,9263.399999999998
810,0,0,92.42999999999999,9263.399999999998
815,0,0,92.42999999999999,9263.399999999998
820,0,0,92.42999999999999,9263.399999999998
825,0,0,92.42999999999999,9263.399999999998
830,0,2,92.27,9119.399999999998
835,0,2,92.42999999999999,9263.399999999998
840,0,0,92.42999999999999,9263.399999999998
845,0,0,92.42999999999999,9263.399999999998
850,0,0,92.42999999999999,9263.399999999998
855,0,0,92.42999999999999,9263.399999999998
860,0,0,92.42999999999999,9263.399999999998
865,0,0,92.42999999999999,9263.399999999998
870,0,0,92.42999999999999,9263.399999999998
875,0,0,92.42999999999999,9263.399999999998
880,0,0,92.42999999999999,9263.399999999998
885,0,0,92.42999999999999,9263.399999999998
890,0,0,92.42999999999999,9263.399999999998
895,0,0,92.42999999999999,9263.399999999998
900,0,0,92.42999999999999,9263.399999999998
905,0,0,92.42999999999999,9263.399999999998
910,0,0,92.42999999999999,9263.399999999998
915,0,0,92.42999999999999,9263.399999999998
920,0,0,92.42999999999999,9263.399999999998
925,0,0,92.42999999999999,9263.399999999998
