episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,280,420,96.81,16271.699999999995
210,0,296,97.49000000000001,17094.70000000001
215,0,296,99.3,19321.700000000015
220,0,293,96.67,15786.699999999997
225,0,289,96.82000000000001,16407.699999999997
230,0,285,96.68,16874.700000000008
235,0,274,97.51,16745.700000000008
240,0,283,97.7,17761.70000000001
245,0,285,99.11,17593.700000000008
250,0,255,100.03,18128.70000000001
255,0,239,97.17,16312.699999999995
260,0,237,97.61,16929.700000000008
265,0,243,98.46000000000001,18047.70000000001
270,0,213,99.25999999999999,18185.700000000015
275,0,232,98.28,17163.70000000001
280,0,192,96.73,16053.699999999995
285,0,202,97.71000000000001,17131.70000000001
290,0,193,98.27000000000001,17605.70000000001
295,0,202,95.63,15749.699999999993
300,0,207,96.27,15640.699999999997
305,0,176,97.31,16960.70000000001
310,0,173,98.57,17437.70000000001
315,0,183,98.66999999999999,17827.70000000001
320,0,198,99.27999999999999,18372.70000000001
325,0,144,98.72,18216.70000000001
330,0,141,97.1,16842.700000000004
335,0,135,97.27000000000001,17252.70000000001
340,0,121,97.24000000000001,17322.70000000001
345,0,120,97.98,17340.70000000001
350,0,100,97.3,17542.700000000008
355,0,126,97.77,16977.70000000001
360,0,152,97.67,17163.70000000001
365,0,125,99.32,17566.70000000001
370,0,111,98.51,17687.70000000001
375,0,89,96.82000000000001,16363.699999999997
380,0,68,97.77000000000001,17274.70000000001
385,0,91,99.02999999999999,18086.70000000001
390,0,98,97.82000000000001,17397.70000000001
395,0,66,99.36999999999999,18401.70000000001
400,0,60,100.14,19016.700000000015
405,0,63,98.75,18230.70000000001
410,0,55,97.94,17471.70000000001
415,0,68,100.96000000000001,19812.70000000001
420,0,68,100.84,19593.700000000015
425,0,69,100.05,18758.700000000015
430,0,47,98.14,17670.700000000008
435,0,26,96.91,16848.7
440,0,45,98.28999999999999,17633.700000000008
445,0,66,98.31,17604.700000000008
450,0,67,97.75,17209.70000000001
455,0,54,98.3,17766.70000000001
460,0,20,100.14,19063.700000000015
465,0,19,98.47000000000001,18019.70000000001
470,0,36,97.94999999999999,17283.700000000008
475,0,26,100.12,19075.70000000002
480,0,9,99.36,18334.700000000015
485,0,10,98.07,17687.700000000008
490,0,11,97.88,17576.700000000008
495,0,14,96.88,16758.700000000004
500,0,10,99.8,18883.700000000015
505,0,5,99.27,18532.700000000015
510,0,9,97.14,17034.70000000001
515,0,13,99.23,18363.70000000001
520,0,8,98.99,18286.70000000001
525,0,13,97.21000000000001,17102.700000000008
530,0,10,99.38,18574.700000000015
535,0,6,99.78999999999999,18943.700000000015
540,0,18,97.2,16986.700000000008
545,0,12,99.38,18574.700000000015
550,0,2,98.56,18011.70000000001
555,0,2,99.38,18574.700000000015
560,0,0,99.38,18574.700000000015
565,0,0,99.38,18574.700000000015
570,0,0,99.38,18574.700000000015
575,0,2,98.97,18284.70000000001
580,0,2,99.38,18574.700000000015
585,0,0,99.38,18574.700000000015
590,0,0,99.38,18574.700000000015
595,0,0,99.38,18574.700000000015
600,0,1,99.48,18627.700000000015
605,0,1,99.38,18574.700000000015
610,0,0,99.38,18574.700000000015
615,0,0,99.38,18574.700000000015
620,0,0,99.38,18574.700000000015
625,0,0,99.38,18574.700000000015
630,0,0,99.38,18574.700000000015
635,0,0,99.38,18574.700000000015
640,0,0,99.38,18574.700000000015
645,0,0,99.38,18574.700000000015
650,0,0,99.38,18574.700000000015
655,0,0,99.38,18574.700000000015
660,0,0,99.38,18574.700000000015
665,0,0,99.38,18574.700000000015
670,0,0,99.38,18574.700000000015
675,0,0,99.38,18574.700000000015
680,0,0,99.38,18574.700000000015
685,0,0,99.38,18574.700000000015
690,0,0,99.38,18574.700000000015
695,0,0,99.38,18574.700000000015
700,0,0,99.38,18574.700000000015
705,0,0,99.38,18574.700000000015
710,0,0,99.38,18574.700000000015
715,0,0,99.38,18574.700000000015
720,0,0,99.38,18574.700000000015
725,0,0,99.38,18574.700000000015
730,0,0,99.38,18574.700000000015
735,0,0,99.38,18574.700000000015
