travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
6.716666666666667,487,AV,1,0,5,898,4.26274154589372,"0,0,0,0"
4.2,664,AV,3,4,12,1220,4.26274154589372,"0,0,0,0"
1.4166666666666667,32,AV,1,0,12,80,4.26274154589372,"0,0,0,0"
3.933333333333333,357,AV,2,0,3,680,4.26274154589372,"0,0,0,0"
6.483333333333333,546,AV,3,11,5,1002,4.26274154589372,"0,0,0,0"
4.466666666666667,108,AV,0,4,20,213,4.26274154589372,"0,0,0,0"
5.233333333333333,261,AV,2,11,2,453,4.26274154589372,"0,0,0,0"
5.45,869,AV,1,17,5,1501,4.26274154589372,"0,0,0,0"
6.0,234,AV,2,4,20,402,4.26274154589372,"0,0,0,0"
4.416666666666667,132,AV,1,11,3,248,4.26274154589372,"0,0,0,0"
6.8,985,AV,2,16,10,1684,4.26274154589372,"0,0,0,0"
6.033333333333333,928,AV,1,16,9,1596,4.26274154589372,"0,0,0,0"
4.033333333333333,805,AV,0,7,9,1419,4.26274154589372,"0,0,0,0"
4.383333333333334,376,AV,1,7,9,707,4.26274154589372,"0,0,0,0"
6.833333333333333,533,AV,1,0,2,974,4.26274154589372,"0,0,0,0"
2.933333333333333,617,AV,1,4,85,1126,4.26274154589372,"0,0,0,0"
3.7666666666666666,113,AV,3,7,4,225,4.26274154589372,"0,0,0,0"
4.966666666666667,470,AV,0,1,1,876,4.26274154589372,"0,0,0,0"
3.033333333333333,525,AV,0,1,75,959,4.26274154589372,"0,0,0,0"
5.116666666666666,230,AV,3,4,4,398,4.26274154589372,"0,0,0,0"
1.9166666666666667,988,AV,0,124,10,1690,4.26274154589372,"0,0,0,0"
6.583333333333333,644,AV,3,11,2,1175,4.26274154589372,"0,0,0,0"
5.633333333333334,45,AV,2,11,3,94,4.26274154589372,"0,0,0,0"
3.8666666666666667,762,AV,3,8,2,1378,4.26274154589372,"0,0,0,0"
4.65,822,AV,1,11,20,1436,4.26274154589372,"0,0,0,0"
4.833333333333333,953,AV,2,118,10,1622,4.26274154589372,"0,0,0,0"
6.45,909,AV,0,4,3,1566,4.26274154589372,"0,0,0,0"
5.933333333333334,692,AV,2,0,2,1258,4.26274154589372,"0,0,0,0"
4.333333333333333,548,AV,3,83,1,1003,4.26274154589372,"0,0,0,0"
4.65,316,AV,3,0,2,565,4.26274154589372,"0,0,0,0"
3.033333333333333,481,AV,2,0,4,895,4.26274154589372,"0,0,0,0"
3.1666666666666665,679,AV,3,0,12,1241,4.26274154589372,"0,0,0,0"
5.1,1019,AV,3,4,3,1757,4.26274154589372,"0,0,0,0"
4.483333333333333,31,AV,2,11,3,79,4.26274154589372,"0,0,0,0"
5.05,65,AV,3,7,9,139,4.26274154589372,"0,0,0,0"
6.4,506,AV,3,0,5,920,4.26274154589372,"0,0,0,0"
3.9833333333333334,897,AV,0,24,1,1549,4.26274154589372,"0,0,0,0"
5.383333333333334,424,AV,1,0,5,796,4.26274154589372,"0,0,0,0"
4.716666666666667,450,AV,2,17,5,851,4.26274154589372,"0,0,0,0"
4.116666666666666,730,AV,0,7,9,1320,4.26274154589372,"0,0,0,0"
5.15,116,AV,3,7,9,228,4.26274154589372,"0,0,0,0"
7.416666666666667,522,AV,1,1,10,955,4.26274154589372,"0,0,0,0"
6.25,760,AV,3,8,9,1376,4.26274154589372,"0,0,0,0"
3.6166666666666667,971,AV,2,8,98,1662,4.26274154589372,"0,0,0,0"
6.166666666666667,471,AV,3,4,4,877,4.26274154589372,"0,0,0,0"
2.566666666666667,79,AV,0,4,18,160,4.26274154589372,"0,0,0,0"
4.933333333333334,962,AV,2,4,104,1648,4.26274154589372,"0,0,0,0"
5.6,87,AV,1,11,3,178,4.26274154589372,"0,0,0,0"
3.1,343,AV,1,57,15,653,4.26274154589372,"0,0,0,0"
4.633333333333334,653,AV,2,11,2,1202,4.26274154589372,"0,0,0,0"
6.683333333333334,161,AV,2,4,3,296,4.26274154589372,"0,0,0,0"
6.7,71,AV,2,8,9,149,4.26274154589372,"0,0,0,0"
3.4166666666666665,140,AV,1,4,24,265,4.26274154589372,"0,0,0,0"
5.216666666666667,297,AV,3,17,5,525,4.26274154589372,"0,0,0,0"
7.483333333333333,676,AV,3,4,3,1236,4.26274154589372,"0,0,0,0"
5.933333333333334,687,AV,0,11,3,1245,4.26274154589372,"0,0,0,0"
5.533333333333333,633,AV,0,16,9,1158,4.26274154589372,"0,0,0,0"
5.066666666666666,594,AV,1,4,2,1084,4.26274154589372,"0,0,0,0"
4.366666666666666,775,AV,0,11,20,1388,4.26274154589372,"0,0,0,0"
7.566666666666666,351,AV,3,8,10,676,4.26274154589372,"0,0,0,0"
5.716666666666667,412,AV,2,1,10,780,4.26274154589372,"0,0,0,0"
5.466666666666667,650,AV,2,11,3,1194,4.26274154589372,"0,0,0,0"
4.466666666666667,578,AV,2,86,3,1061,4.26274154589372,"0,0,0,0"
5.25,319,AV,2,8,48,578,4.26274154589372,"0,0,0,0"
5.4,494,AV,0,0,5,903,4.26274154589372,"0,0,0,0"
6.233333333333333,554,AV,0,0,2,1009,4.26274154589372,"0,0,0,0"
5.85,665,AV,0,6,5,1221,4.26274154589372,"0,0,0,0"
5.033333333333333,466,AV,0,1,1,870,4.26274154589372,"0,0,0,0"
6.066666666666666,109,AV,3,1,10,220,4.26274154589372,"0,0,0,0"
5.666666666666667,872,AV,1,17,5,1505,4.26274154589372,"0,0,0,0"
4.433333333333334,774,AV,0,0,2,1386,4.26274154589372,"0,0,0,0"
5.7,128,AV,2,16,10,245,4.26274154589372,"0,0,0,0"
4.483333333333333,939,AV,2,11,20,1608,4.26274154589372,"0,0,0,0"
2.2,724,AV,2,8,2,1316,4.26274154589372,"0,0,0,0"
4.316666666666666,720,AV,2,64,10,1311,4.26274154589372,"0,0,0,0"
5.416666666666667,969,AV,3,21,4,1656,4.26274154589372,"0,0,0,0"
5.966666666666667,850,AV,3,0,2,1475,4.26274154589372,"0,0,0,0"
5.45,607,AV,3,90,9,1109,4.26274154589372,"0,0,0,0"
3.933333333333333,800,AV,3,50,9,1415,4.26274154589372,"0,0,0,0"
3.966666666666667,959,AV,3,98,2,1641,4.26274154589372,"0,0,0,0"
5.75,237,AV,3,4,5,412,4.26274154589372,"0,0,0,0"
5.383333333333334,472,AV,3,4,12,878,4.26274154589372,"0,0,0,0"
4.95,498,AV,0,4,5,907,4.26274154589372,"0,0,0,0"
2.6333333333333333,991,AV,2,21,21,1695,4.26274154589372,"0,0,0,0"
2.0833333333333335,251,AV,0,0,3,435,4.26274154589372,"0,0,0,0"
3.6333333333333333,453,AV,0,4,4,853,4.26274154589372,"0,0,0,0"
4.0,373,AV,2,7,9,697,4.26274154589372,"0,0,0,0"
6.466666666666667,923,AV,3,16,4,1591,4.26274154589372,"0,0,0,0"
6.683333333333334,504,AV,0,0,5,913,4.26274154589372,"0,0,0,0"
5.333333333333333,438,AV,1,17,5,816,4.26274154589372,"0,0,0,0"
3.0833333333333335,458,AV,1,13,39,861,4.26274154589372,"0,0,0,0"
3.7666666666666666,820,AV,0,4,20,1434,4.26274154589372,"0,0,0,0"
2.5833333333333335,104,AV,2,0,12,203,4.26274154589372,"0,0,0,0"
5.733333333333333,345,AV,2,7,10,667,4.26274154589372,"0,0,0,0"
7.0,477,AV,1,1,10,890,4.26274154589372,"0,0,0,0"
5.866666666666666,346,AV,0,0,2,670,4.26274154589372,"0,0,0,0"
5.0,752,AV,1,103,9,1354,4.26274154589372,"0,0,0,0"
4.0,282,AV,3,1,1,500,4.26274154589372,"0,0,0,0"
5.366666666666666,416,AV,1,7,10,784,4.26274154589372,"0,0,0,0"
5.016666666666667,172,AV,3,4,3,320,4.26274154589372,"0,0,0,0"
4.2,782,AV,0,7,10,1397,4.26274154589372,"0,0,0,0"
3.3,539,AV,0,0,3,989,4.26274154589372,"0,0,0,0"
6.0,73,AV,0,4,16,152,4.26274154589372,"0,0,0,0"
3.9166666666666665,101,AV,1,25,10,197,4.26274154589372,"0,0,0,0"
6.183333333333334,946,AV,0,1,1,1616,4.26274154589372,"0,0,0,0"
1.8833333333333333,95,AV,0,24,19,189,4.26274154589372,"0,0,0,0"
9.65,106,AV,0,17,3,204,4.26274154589372,"0,0,0,0"
3.1,493,AV,2,0,12,902,4.26274154589372,"0,0,0,0"
5.35,112,AV,1,7,9,223,4.26274154589372,"0,0,0,0"
4.966666666666667,854,AV,3,49,9,1481,4.26274154589372,"0,0,0,0"
4.35,847,AV,3,1,1,1470,4.26274154589372,"0,0,0,0"
8.25,421,AV,3,0,2,794,4.26274154589372,"0,0,0,0"
5.266666666666667,932,AV,3,116,10,1604,4.26274154589372,"0,0,0,0"
4.183333333333334,153,AV,3,16,27,288,4.26274154589372,"0,0,0,0"
8.166666666666666,640,AV,3,97,3,1173,4.26274154589372,"0,0,0,0"
3.9166666666666665,64,AV,1,1,1,136,4.26274154589372,"0,0,0,0"
5.5,680,AV,1,99,10,1243,4.26274154589372,"0,0,0,0"
6.85,649,AV,2,4,3,1192,4.26274154589372,"0,0,0,0"
8.166666666666666,651,AV,2,17,3,1197,4.26274154589372,"0,0,0,0"
5.1,377,AV,3,7,10,710,4.26274154589372,"0,0,0,0"
5.883333333333334,780,AV,3,7,10,1391,4.26274154589372,"0,0,0,0"
4.866666666666666,146,AV,1,11,26,271,4.26274154589372,"0,0,0,0"
5.216666666666667,474,AV,0,17,5,887,4.26274154589372,"0,0,0,0"
3.816666666666667,404,AV,0,7,4,775,4.26274154589372,"0,0,0,0"
2.8,1017,AV,2,16,5,1755,4.26274154589372,"0,0,0,0"
5.133333333333334,778,AV,3,4,4,1389,4.26274154589372,"0,0,0,0"
8.383333333333333,877,AV,1,1,10,1519,4.26274154589372,"0,0,0,0"
3.6666666666666665,492,AV,2,0,52,901,4.26274154589372,"0,0,0,0"
4.566666666666666,1014,AV,3,129,10,1753,4.26274154589372,"0,0,0,0"
7.666666666666667,843,AV,3,8,10,1468,4.26274154589372,"0,0,0,0"
4.516666666666667,55,AV,1,18,2,127,4.26274154589372,"0,0,0,0"
4.8,329,AV,3,7,9,610,4.26274154589372,"0,0,0,0"
4.333333333333333,706,AV,1,16,94,1291,4.26274154589372,"0,0,0,0"
2.8,360,AV,2,1,57,682,4.26274154589372,"0,0,0,0"
5.533333333333333,406,AV,3,7,10,777,4.26274154589372,"0,0,0,0"
4.966666666666667,125,AV,3,7,9,238,4.26274154589372,"0,0,0,0"
4.866666666666666,684,AV,0,11,3,1244,4.26274154589372,"0,0,0,0"
3.8333333333333335,598,AV,2,88,5,1091,4.26274154589372,"0,0,0,0"
4.616666666666666,247,AV,2,11,3,427,4.26274154589372,"0,0,0,0"
3.3,185,AV,0,16,12,335,4.26274154589372,"0,0,0,0"
6.35,783,AV,3,8,9,1397,4.26274154589372,"0,0,0,0"
4.083333333333333,572,AV,3,85,2,1054,4.26274154589372,"0,0,0,0"
4.666666666666667,263,AV,0,4,20,456,4.26274154589372,"0,0,0,0"
5.35,1007,AV,3,4,3,1732,4.26274154589372,"0,0,0,0"
5.766666666666667,131,AV,2,16,10,246,4.26274154589372,"0,0,0,0"
6.983333333333333,410,AV,2,0,5,780,4.26274154589372,"0,0,0,0"
3.0833333333333335,1008,AV,1,0,3,1740,4.26274154589372,"0,0,0,0"
3.4833333333333334,666,AV,3,7,9,1223,4.26274154589372,"0,0,0,0"
6.8,433,AV,1,0,5,807,4.26274154589372,"0,0,0,0"
4.316666666666666,141,AV,1,11,3,267,4.26274154589372,"0,0,0,0"
5.116666666666666,912,AV,1,1,1,1580,4.26274154589372,"0,0,0,0"
6.833333333333333,326,AV,3,16,10,603,4.26274154589372,"0,0,0,0"
4.6,694,AV,1,0,93,1259,4.26274154589372,"0,0,0,0"
3.033333333333333,268,AV,3,0,3,464,4.26274154589372,"0,0,0,0"
1.85,972,AV,0,120,3,1664,4.26274154589372,"0,0,0,0"
2.4833333333333334,518,AV,3,80,3,942,4.26274154589372,"0,0,0,0"
3.433333333333333,1021,AV,3,11,4,1767,4.26274154589372,"0,0,0,0"
4.516666666666667,678,AV,3,11,3,1239,4.26274154589372,"0,0,0,0"
4.233333333333333,924,AV,3,16,9,1592,4.26274154589372,"0,0,0,0"
4.816666666666666,990,AV,2,1,1,1694,4.26274154589372,"0,0,0,0"
5.416666666666667,751,AV,0,17,5,1349,4.26274154589372,"0,0,0,0"
2.066666666666667,743,AV,2,102,3,1338,4.26274154589372,"0,0,0,0"
4.466666666666667,819,AV,3,49,2,1431,4.26274154589372,"0,0,0,0"
3.05,784,AV,0,7,9,1398,4.26274154589372,"0,0,0,0"
4.75,673,AV,3,4,3,1232,4.26274154589372,"0,0,0,0"
2.8,26,AV,3,13,11,72,4.26274154589372,"0,0,0,0"
6.683333333333334,740,AV,0,16,10,1336,4.26274154589372,"0,0,0,0"
5.25,804,AV,0,7,10,1417,4.26274154589372,"0,0,0,0"
5.0,1013,AV,1,4,3,1749,4.26274154589372,"0,0,0,0"
5.0,848,AV,3,19,3,1473,4.26274154589372,"0,0,0,0"
2.9166666666666665,314,AV,3,0,3,563,4.26274154589372,"0,0,0,0"
5.766666666666667,30,AV,2,4,3,77,4.26274154589372,"0,0,0,0"
4.75,216,AV,2,11,2,379,4.26274154589372,"0,0,0,0"
4.45,325,AV,3,17,5,600,4.26274154589372,"0,0,0,0"
5.1,864,AV,3,1,1,1496,4.26274154589372,"0,0,0,0"
3.1,936,AV,3,8,2,1607,4.26274154589372,"0,0,0,0"
4.1,371,AV,0,22,9,695,4.26274154589372,"0,0,0,0"
