episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,280,420,98.86,18344.6
210,0,304,97.76,17469.600000000002
215,0,326,98.25,17684.600000000002
220,0,317,98.58999999999999,18363.600000000002
225,0,311,99.45,20029.600000000002
230,0,319,96.33,16991.600000000006
235,0,322,102.19,20222.6
240,0,329,98.73,18140.6
245,0,329,97.36,16643.600000000013
250,0,324,98.69000000000001,18968.600000000002
255,0,303,97.48,16985.60000000001
260,0,317,97.69,18459.599999999995
265,0,311,100.89,19928.6
270,0,308,98.25999999999999,18833.600000000002
275,0,312,98.69,17364.600000000006
280,0,321,98.42,18251.600000000002
285,0,318,97.56,17606.600000000006
290,0,300,97.77,17829.600000000006
295,0,312,94.82,15225.600000000013
300,0,317,96.91999999999999,17566.600000000002
305,0,307,96.89,17542.600000000002
310,0,311,98.75,17923.600000000006
315,0,315,100.97,19353.600000000006
320,0,319,98.41,18318.6
