travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
8.066666666666666,0,Human,0,0,0,5,-8.066666666666666,"-8.049537614313142,-8.07571131671672,-8.18923702938096,-8.254408872913476"
4.25,1,Human,1,1,1,5,-4.25,"-4.250251559771622,-4.233477098171392,-4.2411863511938215,-4.31794227967084"
0.6333333333333333,2,Human,0,2,2,11,-0.6333333333333333,"-0.6333333454168971,-1.310544909108352,-3.4010860355661343,-6.968603352067967"
3.1333333333333333,3,Human,3,0,3,11,-3.1333333333333333,"-3.143264878617532,-3.1980066741691897,-3.167161631226894,-3.13334195000016"
3.1,4,Human,0,3,3,11,-3.1,"-3.095313641235416,-3.135385823375291,-3.1215772036573752,-3.16017295732692"
5.4,5,Human,1,4,3,12,-5.4,"-5.464433215675511,-5.410493147331621,-5.461440042184152,-5.48342022490958"
2.533333333333333,6,Human,2,4,4,13,-2.533333333333333,"-2.549999996962055,-2.608908923052675,-2.543999997775241,-2.6460978615056114"
5.3,7,Human,1,4,3,15,-5.3,"-5.3048206488263165,-5.286667971494097,-5.317956853583523,-5.326263347629217"
5.4,8,Human,1,4,3,17,-5.4,"-5.663069328840291,-5.4074148086595395,-5.658790129669767,-5.59066454460608"
2.4833333333333334,9,Human,0,5,2,25,-2.4833333333333334,"-2.4833333333333347,-2.48708148474479,-2.6080414845022246,-2.543484582751748"
5.183333333333334,10,Human,1,4,3,26,-5.183333333333334,"-5.2477433150328965,-5.162571557338488,-5.24497877040248,-5.2438937690181975"
5.183333333333334,11,Human,1,4,3,28,-5.183333333333334,"-5.255136210457787,-5.182637933140723,-5.2189246957242545,-5.240853270838314"
2.8833333333333333,12,Human,3,0,3,30,-2.8833333333333333,"-2.883332397824158,-2.9917063985250394,-3.002445894323359,-2.878648056157248"
4.566666666666666,13,Human,0,6,5,31,-4.566666666666666,"-4.569508331548984,-4.6729365010799135,-4.719364025560223,-4.819612191024718"
4.25,14,Human,1,1,1,33,-4.25,"-4.2900762942172985,-4.244572276643295,-4.2667715990356,-4.266339426473015"
5.016666666666667,15,Human,1,4,3,37,-5.016666666666667,"-5.139196661050365,-5.021804147694059,-5.02735637040248,-5.048707761881226"
0.85,16,Human,0,7,6,39,-0.85,"-0.8500091820011014,-1.050407967362611,-1.9828099562359145,-1.7689318636021725"
1.7,17,Human,0,8,7,55,-1.7,"-1.7059167244847266,-1.8413539313493574,-1.759112963543949,-2.4700871133190496"
1.9,18,Human,0,9,8,56,-1.9,"-1.9059787438605982,-2.2914863789314124,-1.9407669544709805,-2.027528439451463"
